"","COVIDX1","COVIDX2","COVIDX3","COVIDX4","COVIDX5","COVIDX6","HC2","HC3","HC4","COVIDX17","COVIDX18","COVIDX19","COVIDX20","COVIDX7","COVIDX8","COVIDX9","COVIDX10","COVIDX11","COVIDX12","COVIDX13","COVIDX14","COVIDX15","COVIDX16","HC5","HC6","HC7","HC9"
"DPEP2",-0.0905904092892644,0.355970644960639,0.0272269156661409,-0.171824651533974,0.139192360167837,-0.0952002247373818,-0.025488948839989,0.313755441735825,-0.0398950593305347,0.0290128492864099,0.09373414994218,0.731395899722305,-0.0677146893020772,-0.138387210718793,-0.164297262027532,0.0681493110128564,0.00663944937295113,0.056394379426937,-0.111251079029255,-0.0362794642682189,-0.0370824627756363,0.0949099718156852,-0.238435728055098,-0.275980842093471,-0.0136163639810647,0.255128105543022,0.365277941930763
"PLXND1",-0.0567844292557727,0.215820679964184,0.082649521648829,-0.0349518275256564,0.296585995687846,-0.217905560165216,0.260171490587425,0.245117010799802,-0.058148985091778,0.220748698282769,-0.157236663479799,0.477289471383759,0.0967225864885943,0.205677724573725,0.0230734666798895,-0.0918284401296532,0.0701034841846564,-0.0648873068062237,-0.19385165917009,-0.0439681195665855,-0.104537802831867,0.0371647676860292,-0.126076769611601,0.155802980431893,0.0214469030429676,0.312638812194596,0.116342340310641
"CLEC11A",-0.023167761617696,-0.00902043305364053,-0.0772184088067025,0.0282113723072186,0.034267655137568,-0.195952737354486,-7.34241310462735e-05,-0.146957587433934,0.0314166490707661,-0.111875216244636,0.198800488997346,0.0109227237766394,0.0551477361062389,0.0399577258491917,-0.168517412764903,-0.0779785637436632,0.0150748283693609,0.200073248783717,0.18152326522161,0.140251669104209,0.358430313585757,0.0717713723013489,0.359402347320351,0.167251726774399,0.0941801499673502,-0.182508115626895,0.160322316605923
"HPR",0.0700913671961043,1.87801955872213,0.123363555413992,0.219895998620627,-0.389585640017979,0.291251370281999,-0.248454943009493,-0.402523913008739,-0.268526899276692,-0.256100295422403,0.162493982997668,0.26601946581,0.243456080660943,-0.306661558721181,-0.287558690219143,0.178140454345588,-0.311254707956181,-0.544707195908412,-0.175247910512343,0.323524151014109,-0.0272681352814601,-0.00358210088397115,-0.251429578274607,-0.567112476930747,0.0542272103621002,-0.448351806867091,-0.626422276283833
"PRRC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175926205048533,0.0814005542899565,-0.120305867029238,-0.0208900933096565,0.094037883412188,0.444121533522672,-0.217084987858325,0.120142882744734,-0.223788372456447,0.368205467029924,0.391080319742436,-0.06196448405613,0.165984600323238,0.155020372767648
"ERBB3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0905433474607307,0.167686423393808,-0.0358521331906072,0.0623863888187355,0.128331877156649,0.129002444462289,0.00380234545549918,0.244575310959933,0.0896193973302992,0.00705042629500863,0.000680263951030824,0.164693359372121,0.00419230203509358,-0.125025055992053
"TANGO2",-0.0984299159056032,-0.671536044912415,-0.0543502110963203,0.10415260849981,-0.285292224156101,0.0887404631965092,1.51643368153912,-0.618602542089757,0.565429881594884,-0.237299587237242,0.189795869298703,-0.48089104317997,-0.388887708608886,-0.154638455531391,-0.0300578830327805,0.184556189240105,0.0767752333409675,0.370056329860802,0.102034741972908,-0.137040876080821,0.166925625874679,-0.104979651919543,-0.573908954246658,-0.389704447930912,-0.055469283564495,-0.299372942912065,-0.0444614530924063
"HLA-B",0.000808044327003543,-0.438471248540246,0.392685295603584,-0.17151190034604,0.0793490755695503,-0.223714765232418,-0.284575045193263,-0.463682770050594,0.12061521260955,0.166451730362549,0.776648295074509,0.272086424552924,-0.302691926135848,-0.352718311275556,-0.248950658007759,-0.00823332874776384,0.0539984901252346,-0.619458939050116,-0.00209444389890479,0.771657987152508,-0.00347036637021247,-0.336888204681321,0.323813148227359,-0.438501404292275,-0.0213251506132508,-0.352688866154054,-0.0915653322755041
"RNH1",-0.175468562369071,-0.0927113108729181,0.267397604186822,0.0495129094380466,0.0568979428997709,0.0653483843383258,0.0114600697018972,-0.148933268151474,-0.262203866312392,-0.0610941621661389,0.0549726840969997,0.00573444429750225,0.0687819637844829,0.258286292224769,-0.108986665186792,-0.0386195555973394,0.199066566369243,0.273593528038974,0.18827594877394,-0.199104560942119,0.267923621218587,-0.236426109036413,0.218923850011856,-0.361222644162822,-0.0109012188120392,-0.0973253519219757,-0.144044459031567
"MBD1",0.0326161015112802,0.233887564373198,-0.0942628812825141,-0.0644158708386193,0.209245694990114,-0.110394084253163,0.489886706062139,0.0260573076077364,0.48611135914444,0.0375231705113972,0.150513319957466,0.154869858160195,-0.0415352341410902,-0.0324790269589155,0.716474184414189,0.209480902639712,0.354072449028648,-0.0605659364534521,-0.207256075571989,0.586386133402536,0.277640409990738,0.533039575637932,0.470711113621913,0.896644156994627,0.0890577361415357,0.000579660095571199,0.652709081191411
"PAM",-0.0780977949080652,0.0140949633283842,-0.167177944561631,-0.0290975514408771,0.0715269533605651,-0.167748181604888,0.525031763875238,0.0787987299982245,-0.0825723403173111,0.136506607503096,-0.179260485734103,-0.0176112470182437,-0.0295890151344071,-0.115379332433424,0.138298912766793,-0.0605794042250132,0.149984681124565,-0.16099251019874,0.306903793649706,-0.0496616782337291,-0.0194192377428433,-0.0279191300076569,-0.0487063782455044,0.162140380411552,0.215059216156922,0.174939257189763,0.4040980498569
"CAT",-0.205485423839763,-0.0514013743135031,0.456556524898183,0.178119483382268,0.001104332270768,0.276429820427929,-0.352920364414985,-0.671977810812585,-0.359277549641941,-0.286381278421187,0.390697453009339,0.418278216570716,0.0601140599147154,-0.271237594592602,-0.112426608219792,-0.219956690712419,0.238744842730497,0.338019393312418,0.292096887868666,0.0603832598895622,0.471812528580372,-0.343832498297722,0.421734277802244,-0.293769394047429,-0.365712190815959,-0.333450149782106,-0.299346684146585
"RCE1",-0.0654887829191235,0.118640281434921,0.0654695613017822,-0.0368878370825314,-0.0186365197551437,-0.00402185018863843,0.125787854945674,0.0861122587410392,0.290539474808856,-0.00704914648868638,0.0612844359306282,0.176918468420343,0.227287722897648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PGM2L1",-0.206294445145344,0.0480106771352826,0.220228128928529,0.0325702161178718,-0.216170956553653,0.0477485351412055,0.0971913134401383,-0.0858768517668036,0.169940708961235,-0.00322793111286401,0.189348285721253,-0.0485343349752689,0.091221528757762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S100A8",-0.184223287828322,-0.093867748302074,0.216078912932502,0.640473843211165,-0.33394841010347,0.0141282377896141,-1.17941195136748,-0.282458279335142,-0.629551176093102,-0.485203032676054,-0.489192457098457,-0.0290312687124725,0.158027626342315,0.192531381975531,-0.0739615487938039,0.176047050592974,-0.236600506501205,0.654070699825667,0.448625791996548,0.411137291449194,0.168334315809037,-0.390782871301365,0.116395369049048,-0.76682203804511,-1.15854931515508,-0.188997364963985,-0.889232999276144
"ANGPT1",0.251975555016605,0.136264446197085,-0.278140303279031,0.000443872251345567,-0.0836055884022882,0.0865145355419772,0.171965254825135,0.103999350701319,-0.0565125916591587,-0.225195843613808,-0.106709907864416,-0.0878175943502235,-0.333743646717432,-0.356027637812897,-0.270966717129962,-0.11189943134158,0.0326802070945185,-0.0569935505294161,-0.29056160517786,-0.0845071459935696,-0.272143662421843,0.408434438879059,-0.144331754523837,0.0937485756184024,0.170882939256618,0.120265417558485,0.373228625600557
"WBP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.143355264347608,-0.112874874559608,0.371690886725837,0.0600873495983905,0.3684314249553,0.304587366587985,-0.351890114147974,0.0542249269873167,-0.129460800048861,-0.728463589739567,-0.311363364580409,-0.726246201970085,-0.409733028204172,-0.864838486979043
"SEMA7A",-0.152878722765426,0.0700759629275307,-0.220297980094611,-0.193199553631174,0.102770564127871,-0.0350275073424502,-0.0682753808261509,0.167026360804656,0.00362645884214263,0.0609635518846536,0.0694301870825633,0.629282121359394,0.0608273774447525,-0.0749696197962386,-0.186228023556309,-0.0461961738753374,0.233418736214766,-0.246606992738595,-0.0936653964054273,0.206132279775375,-0.00711405832120349,0.00286236282959607,0.0750622970343606,0.129043423991808,0.120434600360539,-0.00142780211933768,0.2692523761248
"MAN2A2",-0.18188215825747,0.106097928507369,-0.0277861708223703,-0.14877142578063,-0.0224977636146111,-0.0615170928665707,0.135495648837539,0.113474385465032,0.0825706449203736,0.427559161160907,0.0215839219939911,0.355235518849604,0.0953867485701281,-0.110275065336789,-0.0425426029258826,-0.109518388391895,-0.0201552054350618,-0.318363644094836,-0.0185139602712283,-0.07457655521943,-0.0912433671422832,0.110141552078021,-0.182109495123417,0.10938881581091,0.315926541049533,-0.00394112027124294,0.334911859649875
"CHST3",-0.0556251634036062,-0.112708906431093,0.103440160085777,-0.174725616626676,-0.224952505351028,0.104679728328581,0.235836677804723,0.320614258099788,0.438680233889166,0.131915730071423,0.100325030401261,-0.0410892296615675,0.146114073685926,-0.112608577105007,-0.185683229146786,-0.256661271064623,-0.0315332268005442,-0.285320087390676,0.0903697480223613,-0.100112028200634,0.00969072968624118,0.0913315290559105,-0.152688525660583,0.163467855207337,0.23570461228751,0.137311777476697,0.297142992893157
"MED30",-0.446234273618661,0.330031186060944,-0.519066279487385,-0.010429998897143,-0.385294369226874,-0.0385786999731907,0.086266709108072,0.288537851242413,0.480748854887283,-0.0401357723615607,0.0198430189934582,0.0626290902289011,0.165673307043139,-0.445110690918227,-0.762897894868884,-0.609076175944223,-0.927178375034739,-0.0563474407776532,0.167783955713716,-0.958271652358976,-0.680637292915195,0.43102713138626,-0.957788826557932,0.141354314064005,0.64330084665561,0.828470306421407,0.581569910485255
"ECI1",-0.367382205856465,0.0141623225190255,-0.00685272985482577,-0.11497347663313,-0.192954961924134,0.518078126769676,-0.080339240740205,-0.0527922668010401,0.274296734610315,-0.17734850243378,-0.169381373772201,0.0195410431726017,0.548289299792646,-0.436493570820872,-0.330208162600364,-0.201981037504947,-0.136683998450177,0.577646533067146,0.651042097763813,-0.13752335785567,-0.21145228543282,0.0909701646090575,0.0233343142396265,-0.0123828500405807,0.0106008136055991,-0.207895721003432,-0.0700212839922898
"DHX9",-0.291544542189433,-0.233859512763729,-0.372843424651226,-0.535823442220153,-0.47994299459689,-0.0121813794129126,0.107795375277709,0.229121515484646,1.33292661999645,-0.136823466511263,-0.170361839030972,-0.302163056020166,-0.169222611523583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DNM1",-0.17586852500928,0.265117851381113,-0.213088854941056,-0.207642333219354,-0.214258828257154,-0.222474235288465,0.6266376761006,0.139868924303236,0.274736649379479,0.199860309455588,0.254246780544112,-0.150865451155909,0.136518288861177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLOD4",0.125890763875633,-0.0484376900966943,0.659751944351173,0.46461208645966,-0.0721950990614628,0.0551833928834258,-0.256221153651166,-0.233345224593336,-0.264888655840339,0.0683054494320317,0.0950185586070456,0.0186128669471515,0.138651268186081,0.40324474479052,0.0168787913916955,0.228656211166292,0.252578322262156,-0.0405832327213282,0.37407949966995,0.182833719517255,0.440656096823677,-0.0881885518825278,0.20730633179387,-0.21480327189431,-0.306368825292004,-0.0378066657131022,-0.7349530254629
"TMOD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.339981999483587,-0.099603542807511,-0.265994899470595,-0.343239878252188,-0.139579522842858,-0.137440693946804,-0.0116705959575683,-0.0742382298085147,0.221358127248983,0.028375144297037,-0.168239485448817,-0.201651180422363,0.0386376195607561,-0.0824107746520557
"PGM1",0.40803970695225,0.282073667174357,0.192851814156977,-0.0494179351241275,0.46004382268725,0.203984031096597,-0.399738083609815,-0.508903521731387,-0.215445002874677,-0.30968040633676,-0.323637748113458,-0.0237335093795608,0.736504296433461,0.065551719580597,0.176564191858931,-0.242479453114658,0.060672552414708,0.54580268953492,-0.0748524726393995,0.0897511212887956,-0.0206128771445329,-0.128258058698885,0.338373327923667,-0.21754608608108,-0.0681732229635852,-0.144994768860975,-0.210329393997594
"LALBA",-0.12698860121437,0.0279838342369985,-0.116629512382982,-0.443070911212562,-0.0150716203040515,0.0758307029248799,0.480148520886051,0.0544634129957124,0.73215340268438,0.00185130125042221,0.159875999823488,0.289906725091758,0.0491148872757154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LRRC30",0.0810988681417637,0.443246457509176,0.231935725497873,0.114306994783604,-0.209537102757163,-0.0946458316327172,-0.318393928913999,-0.608777204556519,-1.00969606475018,0.217811911897602,0.0819718958968609,0.419688103274044,-0.0394722567362233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERPINI1",0.217346746642606,0.340370160370806,-0.0624975482126917,0.958483113163426,-0.0238975906033092,0.326736885173045,-0.526328325554232,-0.190197330596368,-0.0255476846716753,0.574632582065407,-0.332599589361574,0.283449473824863,0.260306152066248,0.0591317196683372,0.276947087781869,0.266439382802288,0.167708862246121,-0.0149335067525129,0.239850224814775,0.355260667293532,0.367207825995719,0.257945261899377,0.411154096080112,0.0202218612401817,-0.549710832929283,-0.047494186221444,-0.552384487475903
"S100B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175147450334943,-0.355533252226524,-0.31062071430329,-0.0751866091852591,-0.666736384793609,0.127401646468492,0.237478704817224,-0.202672533568851,-0.651084543666261,-0.65683908071796,0.0859691655567634,1.05571538261401,-0.236070908626482,-0.0150900297942762
"B2M",0.541868820450027,0.269937087832464,0.0646918857937386,-0.192952780038777,0.236891047747393,-0.0178361711714699,0.0556785756383995,0.0792854212258973,-0.399784398734868,0.0922014631842547,-0.000304570207513954,0.092693494116304,-0.0543245937914509,0.0780902270410708,-0.110062622376558,0.582377429282667,0.378673317012817,-0.291545034105411,0.0385498400400071,0.219354067033524,0.37073634540079,0.00668680500103491,-0.0746028585855729,-0.248988255935006,0.00906577968833489,-0.159144263573646,-0.0789336844858468
"C2",0.0723829482870162,0.22487783666331,-0.144109040655787,-0.356581286199913,0.333944394333249,-0.180721503042645,0.330312299102016,-0.121099802517421,-0.0876436087848793,0.0656669599429254,0.147445561720677,0.499149100957952,-0.0247031412472527,0.139682226994569,-0.0029208942985175,0.0235418391389501,0.100005091282844,-0.0483915408311439,-0.127048042449752,0.298049153593718,0.164862431959541,0.161614975874302,0.0043178195829725,-0.11475392083349,0.106505139282202,-0.124540852794398,0.0288421993541972
"HSPA9",-0.408676022172727,-0.135489275052046,-0.44454345453787,-0.633138325508299,-0.411655370366945,-0.270839737383062,-0.08426710789381,0.01362168611944,1.49602731958912,-0.0445649913114279,-0.284739736136221,-0.323819647042206,-0.185140232906324,1.13442393087696,1.34014810069785,-0.284934548922635,-0.0768600579089664,0.158219663648335,-0.709794790425232,-0.12437287036812,-0.0829375228629843,0.0538219020055024,1.36726215580688,1.21554823970272,-0.108278957694033,-0.117009806353249,1.0048763084121
"TLR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449066560489685,-0.150795442031279,0.537365856768763,1.39291882022587,-0.296392395164566,1.79681711135653,0.442010963555005,-2.13924333020936,1.05876535323198,0.950154009229174,-0.823602517752957,0.536052809072395,-0.261029172910286,-0.0471600823878111
"MAN1A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0823704454956768,0.502387897501097,0.0201957721595569,0.102143210069249,-0.195530129452813,0.388141699879986,-0.0388673004265883,0.188481835392521,0.0555607096602344,0.145530563011131,0.0924169310632372,-0.126383452710867,-0.109922815394066,0.027967710476041
"PTPN4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0708859303943878,0.385636895553858,-0.0547397398260152,0.321538964754797,-1.26476620236921,-0.630554203798027,0.316035267742048,-0.665924970769472,0.611680043486171,0.654357829524866,1.47011153949069,0.0291343390372045,0.0132925805304591,0.556366300859802
"RPIA",-0.151434949032017,0.128074275967062,0.410161951605346,-0.00950865636059106,-0.25064868400572,0.110642044178729,-0.375654637696321,-0.282957948078796,-0.365805814232607,-0.0273392727835358,0.172514200736537,0.457398581844956,0.0824351711546445,-0.211137061629662,-0.369698067683627,0.0284004309595023,0.421653988201944,0.805880510643945,0.547794996001363,-0.111422306379714,0.512496534403134,-0.560714341560436,-0.361134272793675,-1.13944712128809,-0.278058782475407,0.114261713479742,-0.709640782452855
"DCD",-0.0889174175931622,-0.473844941575807,-0.581891436734438,0.387628593168861,-0.122440117199813,-0.744498089113994,0.669856897990682,-0.170945836948365,-0.149158450753426,-0.749636931481209,-0.859666621753571,-1.11255053916287,-0.124810181684646,-0.119050213258175,-0.339924584837562,-0.362652523752313,-0.772418746916381,-1.01646839326508,-0.707104736290244,1.86923817568477,-0.67973713537887,0.417323339154885,1.05874331021219,-0.427290619971036,-0.348444009590059,0.0748084410506502,-0.116891277877141
"TNFAIP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.234419469447325,-0.356151185022814,-0.663159835677774,-0.447675758160425,-0.388300827379751,-0.19133974959545,-0.208790216349708,-0.113056956395287,-0.559308504092652,0.201174374971668,-0.205164175792202,-0.408094859829554,0.188084377424317,0.13011228869405
"TTC3",0.195054932419408,0.723279792707384,0.152000427581868,0.0419137303821771,0.235085535363344,0.226345083138697,-0.347930983678456,-0.126201885088019,-0.14734260352388,0.344209645347181,0.448362575108825,0.583017688215946,0.33612837073577,0.360921604457801,0.171408640610206,0.38875689287099,0.0245018749677364,0.0342695340987476,0.250638446053401,-0.0596681330697209,0.0726774699357655,0.41673635972089,0.39456648996897,0.294031531843721,-0.187421522760602,-0.35877954041381,-0.143528001521311
"MTPN",0.593750707957154,-0.389537968806351,-0.305722330264715,0.396036609985771,0.127432307754163,0.211141344797984,-0.0944092131496959,0.0308370554846391,0.00694446197289444,0.132639186182097,0.114277909528323,-0.173613474219529,-0.201621563630708,0.0330202766743337,0.0328468404005271,0.273133050863818,-0.0671283561244636,0.183478890122517,0.144455146482752,-0.0571245967572853,-0.0215409121949932,0.0120909338034139,-0.472198338560959,-0.404015975693493,0.0782223884908877,-0.167946819263662,-0.284695878554952
"FABP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.394362724983925,-0.499751354848776,0.324448969114904,0.383636704475929,-0.147119095997894,-0.507430803614522,-0.469856840030552,-0.35337224494576,0.0133651872129619,-0.781198995635467,-0.0374487020931404,0.430437575652885,0.0768798873844645,0.060797314135602
"MYRF",-0.0368716797184554,0.0475011119170201,0.0709546806107522,0.0693856053444062,-0.168887233186589,0.100353193860008,-0.457930060476702,0.185396789660818,0.600366426536381,0.0195301073981771,0.277625590447506,0.4590261179659,0.104817925076233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FGA",0.0508084143871219,-0.0915013829728162,0.425755345055052,0.0713575685680894,-0.207416398416195,-0.0624796943751518,-0.157610782352886,0.056017034871056,-0.291332551162239,-0.0594752410552148,0.0120531281699741,0.137509668053754,-0.242894254515343,0.134995458281294,0.153915573057969,0.0737672407384231,0.12134061267412,-0.0513364615141434,0.321773068831165,0.0814893380453618,0.14007969214239,0.272568800783582,-0.262990135286033,-0.373422448556762,-0.0631660552392663,-0.221691887349214,0.135903723832639
"C4B",-0.343683171206588,-0.652010722994481,-1.44316874673602,-2.12145384147519,-0.263695386458385,1.12989479459048,0.568853134677691,-1.31702668153021,-1.61080080500118,-1.8105193050782,-1.82869160243177,-1.97259311479325,-1.92693690507468,-1.22745859440194,-1.1880194117986,-2.14896576709578,-1.32639929495789,3.023221415726,0.827946882335489,-1.47209681553138,-1.74148540870047,-1.15884945700948,-0.584494496814569,2.39291341420878,-0.841849992773543,-2.08241365250231,-1.24422270651872
"PECAM1",0.0342369601608716,-0.0607680738742653,-0.164369217991847,0.160771909371637,0.381493450476693,-0.151588423407246,-0.320780363597443,0.376701424122311,0.00454121547328423,0.0918059640775919,-0.0409708848957573,0.0145639687756729,-0.213800982512332,-0.0404016276039805,-0.221856574724303,0.020477202484372,-0.0392887423207107,-0.0470846427286595,-0.323064344752552,-0.222356142449794,-0.219254408871503,-0.118557115895705,-0.52637468578874,0.0727774049668639,0.461716912484842,0.355710976621012,0.189788403689796
"OMD",-0.324473125788787,0.0361978675426116,-0.290535801808282,-0.347508223233088,0.221931498429837,-0.349038399196133,0.433185573349149,1.96875141690115,0.775945677620566,0.112716994948951,-0.18936739578034,0.012563276038609,0.0620880544405029,-0.0458453358289219,-0.186011632143188,-0.119337221152858,0.199286727916473,-0.187912838602578,-0.115761253431149,0.264456534478725,0.167986930733203,0.288862232742087,0.454207123037538,0.0843388785662071,0.377683224285345,0.618890869210396,0.717389214495842
"KIF2A",0.906714549873477,-0.388370799678425,-0.448866288268311,0.843468692100823,0.407204820239186,0.626640863560961,-1.9370232439524,-0.15075324583923,-1.16694238603609,0.0454462055035041,0.318046441449702,-0.066872032178777,-0.311692923571325,0.179658782512988,0.382400710205115,0.423593124175461,-0.0594480333777803,0.134028071216939,0.193832589355821,-0.405588314077104,0.365971298750093,-0.379592107293167,-1.87995673016831,-1.35982769454023,-1.12540944918146,-0.447204779397648,-1.73854341018232
"GOT1",0.29027477074843,-0.106299302032227,0.0175919638336275,0.0873169443253321,0.265151448004355,0.292243010298272,-0.0966356473531125,-0.285809844300449,-0.590719366546076,-0.328901334760762,-0.307602864367586,-0.0829287882204826,0.854220956003562,-0.468922044816968,-0.164029308102344,-0.219565334343094,-0.0677019817750972,1.01275940241307,0.37320371204485,-0.267243711980022,-0.0454718659179161,-0.527668930351186,1.18982215294537,-0.570693278022871,-0.452325307477045,-0.29753183030102,-0.532745971382898
"IGKV1D-8",-0.263238771245017,-0.346745153058558,0.933275165140417,-0.289384238868191,-0.439763096162195,-0.181252244903473,-0.0956246806666456,0.0464482598465175,0.00661819780667372,-0.254031630026601,-0.614165337066992,-0.478623835170364,0.519759035250685,-0.731474112212221,0.237276645275553,2.75243874988451,-0.799119276993429,-0.0326142688291347,-0.899564292906518,-0.614439373285037,-0.667862444444613,-0.303676020422783,0.233933109464068,-0.014140714168958,0.106278649278529,-0.301229936828523,-0.227931229884732
"EPHX4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0278808230114755,0.630318688274336,-0.328703624550677,-0.31609515517804,-0.622750708341783,-0.341212020672128,0.019846985512519,-0.306077327530708,0.180932286970691,0.623486333102758,0.78866644460982,0.302154003031237,0.236585485418544,0.618319189932663
"IGF2R",0.154571848453726,0.358984492206661,-0.076420215147972,0.0410895976464776,-0.198615303938255,-0.060951486794397,0.155849186566945,0.209435272832382,-0.243135828224405,0.0752701272138676,0.0411501762059716,0.0597469948616958,-0.288708835894822,0.252949220291379,-0.125741447613347,-0.0941191847874663,0.210069734991432,-0.434640342272687,0.211945148140895,0.011492121253097,-0.146853941220545,0.206197462835492,0.0232023653654787,0.169861002895683,0.176190882133815,0.0104266305671983,0.274065068302326
"FEZ2",-0.00716075094298851,0.757828906257993,0.105421047243537,0.0585942040136054,0.428964537870482,0.184228760329112,0.10808447794976,0.275794269598872,-0.0219678521447939,0.565278121672936,0.449601110410616,0.379136893900039,0.362215889746974,0.154528280314043,0.259906947120989,0.167493293180023,-0.060951342248579,0.127107427875718,-0.051705007651158,0.12398212824726,0.0573465588279483,0.273628597372067,0.130471652981194,0.521571654680983,0.0304547042910741,0.256392040350196,-0.123415814632391
"CABCOCO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155530562684817,0.045674770235042,0.0665339611767521,0.247092698720248,-0.153592296293226,0.192914427092116,0.172382699481428,0.239310018634885,0.160355400177529,0.401022742098128,-0.0340242899856236,-0.056809612729861,-0.172993134922084,-0.0572364822587232
"CALU",0.0566185732162712,-0.121419209755606,-0.161734718882686,0.465502399853441,-0.358277818567438,-0.0222868103504501,0.327160059822997,0.0275749168271471,0.0690471355005808,-0.130067570321263,-0.0130474579620854,-0.13203864270443,-0.138896583666919,-0.201596439319209,-0.130565705411499,0.0775097972039536,-0.0657784352427786,0.0891445026016644,-0.0993653774193426,-0.145162654813008,-0.0355552227146134,0.301681498309748,-0.335224681494328,0.0588494078334225,0.601620357825755,-0.102772271812665,0.209509422947146
"BLVRB",-0.199800528471311,0.175008931101111,1.27027444989205,0.890957347898304,0.0122619276969269,0.0834837789671008,-0.0857179745094427,-0.485705704755429,0.159622187766795,-0.0291227653763357,-0.204473275181491,0.0120975696444319,-0.388892478360296,-0.154620946331168,-0.391821886162595,-0.0940827856043125,0.142064856815502,-0.0866470195241966,0.0786029989317178,-0.140911762788967,0.310396607065764,-0.786095528289657,-0.252901145337372,-0.467569598350165,-0.291690334868131,-0.190233224090351,-0.185195953755781
"MXRA8",-0.058289479515194,-0.117807201422654,-0.173079012004557,-0.17495339549485,-0.103935910070205,-0.062031723406732,0.468376307161432,0.447720899295998,0.58833986795594,-0.00203549439503092,0.0598044644128537,-0.118374045684778,0.161148662378951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG",-0.0921177627488667,0.167624891832504,-0.123185175855388,-0.192110415897573,0.0660394232309445,-0.0392418034509019,0.500916907615097,0.418562125498283,0.271121229586569,-0.180384329644089,-0.0827849087859809,0.0370655417590946,-0.16645539489217,-0.069951849569879,-0.34511560385981,-0.25075992917791,-0.0873373357870051,-0.235470302998211,-0.302382735011831,-0.13895059630935,-0.163522707869665,-0.079346032304759,-0.385834825374501,0.190039031298785,0.520561032158387,0.493474732579347,0.871173237934475
"ARPC5",0.126199413136364,-0.251842260373063,0.429871036852603,0.236627056827771,-0.162785629716306,-0.105463259779717,0.359095754101354,-0.172466774840593,0.0111557611303805,-0.132238678735508,-0.119636170514378,-0.0443058659739428,-0.194917772795604,-0.193778917981279,-0.242278230170404,-0.185036777362267,-0.398221910563644,0.937229830146523,0.0140372214466797,0.178699321906983,0.00813324564432349,-0.467927875996923,-0.366010737491454,-0.355135937023602,0.529336468799521,0.256854243211574,-0.0172961678894143
"SLC39A14",0.274175625802421,0.259071518705003,-0.0661169683621825,0.00977634438110542,0.074599904269653,0.34790044363464,-0.257842256389397,-0.0431209239348966,0.193636861011132,0.157945684205295,0.128125227335912,-0.0460866772207069,0.27306863433019,0.24857632696035,0.55527548053966,0.065736955623013,0.246810027960407,-0.170637568223313,0.394529011563073,0.34051363468512,0.109485053377501,0.246209900559883,0.653898221497812,-0.0489860090684715,-0.605843987279311,-0.181034462288224,-0.330827983466857
"YWHAG",0.282319199785498,-0.192231189066608,-0.0249450777893259,0.0788448242986046,0,-0.123435500650953,-0.725679599175169,-0.500174331354587,-0.58712786966006,-0.249209637403366,-0.151640031728468,0.244616553727548,-0.0744440154429977,0.153262922539252,-0.0700952797205865,0.253318389689721,0.829311813674293,0.488306870752179,0.492128214044378,0.391238508879429,0.590798660898301,-0.24655841110976,0.974366696325369,-0.366154220071481,-0.283955709749641,-0.310553388200674,-0.474550753057697
"CAND1",-0.101714514722744,0.139397804263692,0.504424952088696,0.315560923877348,0.0135890278612747,-0.0292544809697288,-0.0868642541809974,-0.138458395106358,-0.151913067436743,0.0321709078221772,0.00879989064678899,0.0824877124343715,0.272274457975505,-0.123323741883834,0.178139645099484,-0.0510405264327556,-0.0592737686192191,0.480646041809743,0.341306520672942,-0.0556018994410579,0.201512262872855,-0.257752917495115,0.409927302630167,-0.381950167622612,-0.316341697534403,-0.108123586776321,-0.542694855334203
