"","gene_name","sum","controls","cases","sm","null.effect","level","k.study","method","TE.random","seTE.random","statistic.random","pval.random","lower.random","upper.random","seTE.predict","level.predict","lower.predict","upper.predict","Q","df.Q","pval.Q","method.tau","tau2","se.tau2","lower.tau2","upper.tau2","tau","lower.tau","upper.tau","sign.upper.tau","H","lower.H","upper.H","I2","lower.I2","upper.I2","Rb","lower.Rb","upper.Rb","method.bias","zval.random","TE.fixed","seTE.fixed","lower.fixed","upper.fixed","statistic.fixed","pval.fixed","zval.fixed","random.adj.pval","fixed.adj.pval","order"
"ORM2","ORM2",1382,613,769,"SMD",0,0.95,18,NA,0.786696564754898,0.174774991667701,4.50119640829761,6.75720286861115e-06,0.444143875687917,1.12924925382188,0.674993216172619,0.95,-0.644225131147834,2.21761826065763,79.5094219572749,17,4.68658157246612e-10,NA,0.425069544166611,0.185578895084291,0.215524416973769,1.57362964562607,0.651973576279446,0.464246073730053,1.25444395874271,NA,2.16264301747102,1.73522648206206,2.69533969736229,0.786188861879349,0.667885630912016,0.862351024106587,0.773087949912238,0.537876266214315,1,NA,4.50119640829761,0.567491386796267,0.0650884327311255,0.439920402833103,0.69506237075943,8.71877479583082,2.81228297046833e-18,8.71877479583082,0.000310626568232822,9.07709205574565e-17,260
"NCK2","NCK2",64,20,44,"SMD",0,0.95,2,NA,0.784679973863219,0.285461273536533,2.74881410056764,0.00598112977372023,0.225186158750676,1.34417378897576,NA,0.95,NA,NA,1.02815988215203,1,0.310591250588195,NA,0.00482430085105814,0.249103140158659,NA,NA,0.0694571871807241,NA,NA,NA,1.01398219025387,NA,NA,0.0273886217901109,NA,NA,0.029601245829557,0,1,NA,2.74881410056764,0.782395181408977,0.280874720024068,0.231890845994032,1.33289951682392,2.78556639537347,0.0053434295637771,2.78556639537347,0.0530606658873309,0.0215012802340845,259
"S100A8","S100A8",744,226,518,"SMD",0,0.95,13,NA,0.780287368165154,0.223807262502579,3.48642559423719,0.000489521537665846,0.341633194181596,1.21894154214871,0.750544907418554,0.95,-0.871650835045437,2.43222557137574,68.0472513852006,12,7.41465987241551e-10,NA,0.513227967303028,0.263812785898245,0.206466310117132,1.87217024526255,0.716399307162582,0.454385640306922,1.36827272327652,NA,2.38130306389171,1.8591479577825,3.05010919564663,0.823651951317319,0.710684239697123,0.892509712427581,0.788167661202687,0.591898757299472,0.984436565105903,NA,3.48642559423719,0.642918817471685,0.0854074906441579,0.475523211799193,0.810314423144176,7.52766311974138,5.1656456455902e-14,7.52766311974138,0.00742604172639088,1.28463679415743e-12,258
"FGB","FGB",1300,454,846,"SMD",0,0.95,16,NA,0.779788396704323,0.25010881204785,3.11779657149839,0.00182208522486441,0.289584132874439,1.26999266053421,0.970442001369155,0.95,-1.30160268922855,2.8611794826372,147.459921412927,15,7.7004218271784e-24,NA,0.879203260157383,0.364013008827627,0.434495023999779,2.47389353983366,0.937658392036985,0.659162365430384,1.57286157681903,NA,3.1353885608531,2.59283326599893,3.79147458359264,0.898277444770935,0.851252107959781,0.930436135259434,0.878438416281254,0.762292907646552,0.994583924915955,NA,3.11779657149839,0.733430983426068,0.0713081096685797,0.593669656670019,0.873192310182117,10.2853796971319,8.20181620819835e-25,10.2853796971319,0.0211000250848802,4.1473850626123e-23,257
"FGL1","FGL1",356,150,206,"SMD",0,0.95,8,NA,0.774564115366689,0.163520770749448,4.73679344719763,2.1712626118754e-06,0.454069293973541,1.09505893675984,0.325653422493987,0.95,-0.0222811034997665,1.57140933423314,12.8778200525727,7,0.0751418334078073,NA,0.0793111091155536,0.110101449955073,0,1.4145197119504,0.281622280928824,0,1.18933582807818,NA,1.35635120044145,1,2.03671918843805,0.456429739550401,0,0.758933040678482,0.370764534738567,0,0.841468274981302,NA,4.73679344719763,0.715474523173344,0.120255127187574,0.479778804929416,0.951170241417271,5.94963840549891,2.68735515105618e-09,5.94963840549891,0.00013870094389234,4.20280181871363e-08,256
"TJP1","TJP1",62,15,47,"SMD",0,0.95,2,NA,0.774534457970207,0.325267564895713,2.38122254279653,0.0172552840759777,0.137021745435564,1.41204717050485,NA,0.95,NA,NA,0.714503271053556,1,0.397952876446595,NA,0,0.308867145450976,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.38122254279653,0.774534457970207,0.325267564895713,0.137021745435564,1.41204717050485,2.38122254279653,0.0172552840759777,2.38122254279653,0.109067774763576,0.0527747297243108,255
"CAPN1","CAPN1",232,61,171,"SMD",0,0.95,5,NA,0.771186709926824,0.371858263065412,2.07387272658553,0.0380911326006684,0.042357906964997,1.50001551288865,0.806621952437123,0.95,-1.79584434236743,3.33821776222108,13.8923718263587,4,0.00764660241173714,NA,0.512360406343451,0.487907564116304,0.0548508804639137,6.80148686059891,0.715793550085114,0.23420264828544,2.60796603900413,NA,1.86362360915225,1.17090881852957,2.9661515069561,0.712072204084648,0.270620007097244,0.886338511520255,0.741055413659421,0.194291358048082,1,NA,2.07387272658553,0.534966126831931,0.157785710450752,0.225711817073392,0.84422043659047,3.39045991746448,0.000697754571221893,3.39045991746448,0.190650411029545,0.0035759921775122,254
"C4BPA","C4BPA",1630,650,980,"SMD",0,0.95,19,NA,0.756822217772055,0.233792642390392,3.23715156317151,0.00120729272823133,0.298597058836434,1.21504737670768,0.986868540983671,0.95,-1.32528840326893,2.83893283881304,222.590802587536,18,2.90667114772982e-37,NA,0.919250517547358,0.344970946944354,0.47522497862578,2.14709539862552,0.95877553032363,0.689365634932421,1.4652970342649,NA,3.5165545210202,2.98965142635212,4.13632023797382,0.919134125081735,0.888118343149452,0.941551726079354,0.88515352474439,0.803055143983415,0.967251905505364,NA,3.23715156317151,0.592745977312354,0.0632363059193994,0.468805095194974,0.716686859429734,9.37350733402841,7.01614545323377e-21,9.37350733402841,0.0151360584192308,2.72910068014247e-19,253
"SERPINB1","SERPINB1",281,89,192,"SMD",0,0.95,5,NA,0.755303009769354,0.288551641377974,2.61756615267346,0.00885593207734543,0.189752184988608,1.3208538345501,0.607423511324174,0.95,-1.17778969958672,2.68839571912543,13.2880611078409,4,0.00995076814350769,NA,0.285701272367467,0.292636174106096,0.0220162871547282,3.41732986133518,0.534510310814924,0.14837886357136,1.84860213711203,NA,1.82263964539352,1.14047290055208,2.91284016950521,0.698977904486027,0.231170463325099,0.882139931330526,0.686270091243298,0.199975422137792,1,NA,2.61756615267346,0.570617526998757,0.138374394530507,0.299408697336428,0.841826356661086,4.12372194245054,3.72798899214312e-05,4.12372194245054,0.0704319978092966,0.000291513366035109,252
"FTH1","FTH1",74,26,48,"SMD",0,0.95,2,NA,0.739612157689195,0.324336899190939,2.28038240340264,0.0225850183336149,0.103923516417555,1.37530079896083,NA,0.95,NA,NA,1.4697619686181,1,0.225383253443518,NA,0.0730518865236532,0.32323291975234,NA,NA,0.270281124985918,NA,NA,NA,1.21233739883668,NA,NA,0.319617719500375,NA,NA,0.347223187423316,0,1,NA,2.28038240340264,0.694835018145561,0.253772296418994,0.197450456890309,1.19221957940081,2.73802549746543,0.00618092835968063,2.73802549746543,0.133485520524368,0.0240422264657321,251
"PSMB5","PSMB5",69,21,48,"SMD",0,0.95,4,NA,0.726178717704256,0.339554842875241,2.13861982222137,0.0324664708071827,0.0606634548926256,1.39169398051589,0.508872332468555,0.95,-1.46332221268555,2.91567964809406,4.18782419604518,3,0.241883744643403,NA,0.143653559431958,0.376268554631737,0,5.38715716385759,0.379016568809277,0,2.3210250243928,NA,1.18149963972983,1,1.94172712104573,0.283637550298056,0,0.734769412861463,0.311484573053762,0,1,NA,2.13861982222137,0.763563640002089,0.279106650853145,0.216524656484329,1.31060262351985,2.73574147254501,0.00622399027342026,2.73574147254501,0.173964958246264,0.0240984316498937,250
"FTL","FTL",410,115,295,"SMD",0,0.95,8,NA,0.725053525013048,0.116349382272406,6.23169208853636,4.61423744444517e-10,0.497012926135648,0.953094123890447,0.116349382272406,0.95,0.4403568426573,1.0097502073688,4.19900690231117,7,0.756591652416933,NA,0,0.0514120077932953,0,0.344913261435665,0,0,0.587293164812655,NA,1,1,1.75622630804748,0,0,0.675780566278814,0,0,1,NA,6.23169208853636,0.725053525013048,0.116349382272406,0.497012926135648,0.953094123890447,6.23169208853636,4.61423744444517e-10,6.23169208853636,2.33326606774111e-07,7.60847630785144e-09,249
"LDHB","LDHB",648,225,423,"SMD",0,0.95,14,NA,0.721288547524407,0.291329517884135,2.47585123801726,0.0132918948182253,0.150293184838085,1.29228391021073,1.03527182656661,0.95,-1.53437499039195,2.97695208544076,70.1457594154572,13,7.54594402111575e-10,NA,0.986914866891963,0.463088955780697,0.442759404026649,3.53804066565638,0.993435889673794,0.665401686221675,1.88096801292749,NA,2.32289208689144,1.82479456358564,2.95695074668587,0.814671619377531,0.699688444716272,0.88563007962948,0.83058230646655,0.498986495101323,1,NA,2.47585123801726,0.38330207034278,0.0909806229958362,0.204983325979924,0.561620814705635,4.21300775617157,2.51992406554739e-05,4.21300775617157,0.0904206477096313,0.000206633773374886,248
"LCP1","LCP1",833,404,429,"SMD",0,0.95,12,NA,0.717199253913971,0.228167509365349,3.14330141004243,0.00167053726818952,0.269999153115682,1.16439935471226,0.73763635729827,0.95,-0.926356972419933,2.36075548024787,49.3265504524476,11,8.26876809463292e-07,NA,0.492046983278274,0.26393387754216,0.192880413893461,2.17464143629409,0.701460607075176,0.439181527268009,1.47466655088331,NA,2.11760049568218,1.60867482180944,2.78753157475887,0.776996366072581,0.613576552308166,0.871305374863034,0.787621792414645,0.467134144274468,1,NA,3.14330141004243,0.585073950011077,0.0849185012152505,0.418636746008065,0.751511154014089,6.88982897293533,5.58595038341163e-12,6.88982897293533,0.0199543703609725,1.17692871272714e-10,247
"IGLV3-1","IGLV3-1",368,115,253,"SMD",0,0.95,7,NA,0.710924507985268,0.248431819591761,2.86164835548644,0.00421444211335047,0.224007088971664,1.19784192699887,0.59496635846496,0.95,-0.818485205899441,2.24033422186998,20.8379286907748,6,0.00196174553809421,NA,0.292266598719382,0.246307607284626,0.0475674079715377,2.02503392876969,0.54061686869666,0.218099536843932,1.42303686838033,NA,1.86359548055074,1.26342552820918,2.74886650426628,0.712063512211928,0.373529385813024,0.867659521257311,0.676498292677142,0.309050241067763,1,NA,2.86164835548644,0.786700406959912,0.1210482995788,0.549450099395649,1.02395071452417,6.49906202480596,8.08223369223871e-11,6.49906202480596,0.0404639790250169,1.49521323306416e-09,246
"SERPINA1","SERPINA1",1599,635,964,"SMD",0,0.95,19,NA,0.710060337691402,0.207060880089187,3.42923461633872,0.000605286050741578,0.304228470109428,1.11589220527338,0.856639502997074,0.95,-1.09729103031922,2.51741170570202,153.248729920088,18,1.73400326858952e-23,NA,0.690957030031766,0.269591677019344,0.353569208146581,1.82484641876963,0.831238251063897,0.594616858276471,1.35086876445109,NA,2.91784480891184,2.43457452172365,3.49704568618672,0.882543887904414,0.83128493851594,0.918229361698604,0.848205975528624,0.723453055618603,0.972958895438646,NA,3.42923461633872,0.538392027644799,0.0633211559107756,0.414284842600234,0.662499212689365,8.50256158310558,1.85452220706267e-17,8.50256158310558,0.00858148541098106,5.51629448649818e-16,245
"GPX1","GPX1",43,15,28,"SMD",0,0.95,2,NA,0.701811337048355,0.340323958892439,2.06218609859956,0.0391900216886904,0.0347886345430848,1.36883403955363,NA,0.95,NA,NA,0.982591837573079,1,0.321559759845029,NA,0,0.330124347465437,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.06218609859956,0.701811337048355,0.340323958892439,0.0347886345430848,1.36883403955363,2.06218609859956,0.0391900216886904,2.06218609859956,0.193023580849816,0.100255080778657,244
"OAF","OAF",477,151,326,"SMD",0,0.95,8,NA,0.699771673471532,0.341449567427709,2.04941443839927,0.0404216065832158,0.0305428187764415,1.36900052816662,0.952805432733354,0.95,-1.63165923171902,3.03120257866209,31.1980016373442,7,5.71572343262015e-05,NA,0.791250385549625,0.496045734151458,0.265457186110031,5.44834528067386,0.889522560450057,0.515225374093737,2.33416907713941,NA,2.11112703946576,1.50098773831654,2.96928300144685,0.775626654509148,0.556140304323224,0.886578126698356,0.848341697616622,0.262329650827699,1,NA,2.04941443839927,0.408538691192946,0.104724848078099,0.203281760673443,0.613795621712449,3.90106740368128,9.57694784480485e-05,3.90106740368128,0.196537106367751,0.000666432563328851,243
"H1-5","H1-5",46,13,33,"SMD",0,0.95,2,NA,0.698130696392081,0.337311185859545,2.06969328518735,0.0384810759660465,0.0370129205248774,1.35924847225929,NA,0.95,NA,NA,0.490659118793692,1,0.483633433909077,NA,0,0.393329081969328,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.06969328518735,0.698130696392081,0.337311185859545,0.0370129205248774,1.35924847225929,2.06969328518735,0.0384810759660465,2.06969328518735,0.191396040132762,0.0989420207465975,242
"EHD3","EHD3",53,20,33,"SMD",0,0.95,2,NA,0.697303145970646,0.301131523345169,2.31560993091836,0.0205795761291799,0.107096205604433,1.28751008633686,NA,0.95,NA,NA,0.607217933065739,1,0.435837234506512,NA,0,0.261739878612052,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.31560993091836,0.697303145970646,0.301131523345169,0.107096205604433,1.28751008633686,2.31560993091836,0.0205795761291799,2.31560993091836,0.124876867951864,0.0615763648677829,241
"CD14","CD14",1314,552,762,"SMD",0,0.95,18,NA,0.697055291056348,0.182611078261243,3.8171577414331,0.000134997866174081,0.339144154486287,1.05496642762641,0.711367948958204,0.95,-0.810977393636302,2.205087975749,114.657283346047,17,1.59484901619261e-16,NA,0.472697552901268,0.203628453230421,0.210663963961407,1.14956450578978,0.687530037817453,0.458981441848586,1.07217746002692,NA,2.59702639169863,2.12834536269159,3.16891525097684,0.851732053089969,0.779242332362812,0.900418480063646,0.78751096092958,0.662673262550403,0.912348659308757,NA,3.8171577414331,0.729184185094592,0.0686859327052367,0.594562230747787,0.863806139441398,10.6162085360894,2.50531176278858e-26,10.6162085360894,0.00276745625656866,1.35734212291081e-24,240
"ENO2","ENO2",150,47,103,"SMD",0,0.95,4,NA,0.691011422135991,0.314550770162297,2.19681999754588,0.0280333042874498,0.0745032413085532,1.30751960296343,0.572094403805796,0.95,-1.77051212607341,3.15253497034539,7.36458231117762,3,0.0611419274175931,NA,0.228349819856216,0.323874510935757,0,5.1466971724879,0.477859623588576,0,2.26863332702486,NA,1.56679953101619,1,2.71414679765457,0.592644922245388,0,0.864252033222718,0.576977896783914,0,1,NA,2.19681999754588,0.578072157407596,0.187079861962244,0.211402365728873,0.944741949086319,3.08997532574757,0.00200173123974996,3.08997532574757,0.156347509573755,0.00898410145177719,239
"PDXK","PDXK",43,15,28,"SMD",0,0.95,2,NA,0.687467446023934,0.339602860365567,2.02432760808878,0.0429364548028116,0.0218580706606389,1.35307682138723,NA,0.95,NA,NA,0.746437578993914,1,0.387606463492856,NA,0,0.329125299898703,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.02432760808878,0.687467446023934,0.339602860365567,0.0218580706606389,1.35307682138723,2.02432760808878,0.0429364548028116,2.02432760808878,0.203545631049579,0.107660499067546,238
"FHL1","FHL1",73,26,47,"SMD",0,0.95,3,NA,0.683635515858897,0.348366586100784,1.962402661836,0.0497156231149168,0.000849553684189375,1.36642147803361,0.52406934067593,0.95,-5.97529682272155,7.34256785443935,3.56971193818186,2,0.167821230703971,NA,0.153289395524989,0.367133937044181,0,18.3914888948553,0.391521896609869,0,4.2885299223458,NA,1.33598501828835,1,2.4441564581306,0.439730702467088,0,0.832605187992235,0.421034682192472,0,1,NA,1.962402661836,0.618597907567415,0.25891345442939,0.111136861772959,1.12605895336187,2.38920726978334,0.0168847735335375,2.38920726978334,0.222215076405197,0.0521674163958786,237
"CAPZB","CAPZB",53,20,33,"SMD",0,0.95,2,NA,0.682238063655357,0.302798505401299,2.25310908569772,0.0242522717437336,0.0887638984962538,1.27571222881446,NA,0.95,NA,NA,0.92942680626546,1,0.335011913413058,NA,0,0.260343100807638,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.25310908569772,0.682238063655357,0.302798505401299,0.0887638984962538,1.27571222881446,2.25310908569772,0.0242522717437336,2.25310908569772,0.141502677827861,0.0689948845740221,236
"PRDX2","PRDX2",776,283,493,"SMD",0,0.95,13,NA,0.669478653810147,0.300381735772948,2.22875952190446,0.0258299095287422,0.0807412700815433,1.25821603753875,1.05903672279252,0.95,-1.66144545704827,3.00040276466856,122.144241451911,12,2.3077029901526e-20,NA,1.03132959303715,0.477918197928775,0.461040836736084,2.9306447503578,1.01554398872582,0.678999879776192,1.71191260009318,NA,3.1904054268477,2.58639567642077,3.93547162193885,0.901755499421359,0.850510713591257,0.935433621192387,0.879239280463993,0.76214333556024,0.996335225367746,NA,2.22875952190446,0.512546957332348,0.0879218823437336,0.340223234485662,0.684870680179034,5.8295721573445,5.55696644533747e-09,5.8295721573445,0.14786404813246,8.51506878543125e-08,235
"FGG","FGG",1349,505,844,"SMD",0,0.95,16,NA,0.668944410545009,0.24704662811998,2.70776579966163,0.00677378047317334,0.184741916927787,1.15314690416223,0.959868238931355,0.95,-1.38976821047007,2.72765703156008,147.277113920635,15,8.37065410979626e-24,NA,0.860314999643728,0.355398113223815,0.423589882157678,2.36979146219055,0.92753167042626,0.650837830920789,1.53941270041226,NA,3.13344447236195,2.59104792274595,3.78938350587133,0.898151181804912,0.851047049970447,0.930359339874249,0.881007591941819,0.761760038458238,1,NA,2.70776579966163,0.601793992590254,0.0699583188547742,0.464678207215927,0.738909777964581,8.60217916098745,7.82165665605594e-18,8.60217916098745,0.0583853691920679,2.4215210504565e-16,234
"STIP1","STIP1",70,29,41,"SMD",0,0.95,3,NA,0.668007071226688,0.258576797331841,2.58339912211617,0.00978320725977214,0.161205861218567,1.17480828123481,0.258576797331841,0.95,-2.61752265569603,3.95353679814941,1.11084416891687,2,0.573830005346778,NA,0,0.20201210661539,0,4.40906825830464,0,0,2.09977814502024,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,2.58339912211617,0.668007071226688,0.258576797331841,0.161205861218567,1.17480828123481,2.58339912211617,0.00978320725977214,2.58339912211617,0.0749334023119049,0.035085402867788,233
"FHAD1","FHAD1",52,20,32,"SMD",0,0.95,3,NA,0.657989776031391,0.303016035839454,2.17146849739666,0.02989577597675,0.0640892590479635,1.25189029301482,0.315399118642433,0.95,-3.34953599904842,4.6655155511112,1.94767069292658,2,0.377631907886318,NA,0.00765788606456647,0.281649589131713,0,10.0415925419975,0.0875093484409892,0,3.16884719448533,NA,1,1,3.10056928227866,0,0,0.895979935249104,0.027800744167001,0,1,NA,2.17146849739666,0.655745025039584,0.298472337112467,0.0707499939176516,1.24074005616152,2.19700435686438,0.0280201350479804,2.19700435686438,0.163136302722049,0.0770046102677287,232
"PNP","PNP",255,64,191,"SMD",0,0.95,6,NA,0.649288854463539,0.151987973639839,4.27197520247317,1.93749126031423e-05,0.351397900046231,0.947179808880847,0.151987973639839,0.95,0.227302589002276,1.0712751199248,4.41559397848536,5,0.491255470012479,NA,0,0.0891822352436861,0,0.788252429199916,0,0,0.887835812073334,NA,1,1,1.98515236871779,0,0,0.746246344420476,0,0,1,NA,4.27197520247317,0.649288854463539,0.151987973639839,0.351397900046231,0.947179808880847,4.27197520247317,1.93749126031423e-05,4.27197520247317,0.000699803390927783,0.000164899926763094,231
"AHSP","AHSP",71,28,43,"SMD",0,0.95,3,NA,0.647374758750834,0.258982388713984,2.49968641483875,0.0124303281915138,0.139778604241274,1.15497091326039,0.258987555617347,0.95,-2.6433741470446,3.93812366454627,1.54598081994158,2,0.461630537612216,NA,2.67630064730661e-06,0.255021026003462,0,13.0602957689528,0.00163594029454214,0,3.61390312113549,NA,1,1,3.10056928227866,0,0,0.895979935249104,1.33006596332054e-05,0,1,NA,2.49968641483875,0.647373842456299,0.258979759024655,0.139782842043114,1.15496484286948,2.49970825864684,0.0124295618422394,2.49970825864684,0.086499118653791,0.0419014340326159,230
"LGALS3BP","LGALS3BP",1548,594,954,"SMD",0,0.95,19,NA,0.642152786137336,0.24536736357699,2.61710757606867,0.00886783888040584,0.161241590544892,1.12306398172978,1.03458357134464,0.95,-1.54062774925601,2.82493332153068,149.535783457438,18,9.14768808639854e-23,NA,1.01015802298751,0.379989856123669,0.534322053529581,2.62665017748634,1.0050661784119,0.730973360341935,1.62069435042094,NA,2.8822809587917,2.40181641584751,3.45885866654875,0.879627473880703,0.826651382497449,0.916413841349916,0.883084218239851,0.71319475246723,1,NA,2.61710757606867,0.837677857000666,0.066479354871003,0.707380715738043,0.967974998263289,12.6005713898112,2.09620409241383e-36,12.6005713898112,0.0704319978092966,1.98746350511986e-34,229
"C5","C5",1660,660,1000,"SMD",0,0.95,20,NA,0.64157730799438,0.160622309080283,3.99432253008954,6.48794962436035e-05,0.326763367083364,0.956391248905395,0.657745771714043,0.95,-0.740295280675003,2.02344989666376,119.401814410798,19,1.43485277967817e-16,NA,0.40682997403342,0.165527744013622,0.193257467644788,1.01034751872375,0.637832245996876,0.439610586365693,1.00516044426935,NA,2.50685181485083,2.06845326712326,3.0381667894102,0.840873439873944,0.766273167505283,0.891663007335182,0.788444662287954,0.661253392739963,0.915635931835944,NA,3.99432253008954,0.556089409551364,0.0612548727703988,0.4360320650438,0.676146754058929,9.07828854099086,1.10295440194196e-19,9.07828854099086,0.00169449888621121,4.08093128718525e-18,228
"TUBB","TUBB",326,91,235,"SMD",0,0.95,5,NA,0.636977971083728,0.298491800992645,2.1339881663933,0.0328437495058811,0.0519447914576461,1.22201115070981,0.640757390304469,0.95,-1.40219801827396,2.67615396044142,14.1508229352954,4,0.00682892750994774,NA,0.321472677969961,0.312974695876709,0.0347478969012388,5.3741122044769,0.566985606492759,0.186407877787498,2.31821314906048,NA,1.88087897904779,1.18379288060249,2.98844991534612,0.717330927092369,0.286410333392237,0.888028360670784,0.721621145840877,0.189694551261286,1,NA,2.1339881663933,0.44056075982596,0.128950144624358,0.187823120560987,0.693298399090933,3.41652009084091,0.000634269834623964,3.41652009084091,0.174209678323153,0.00330648570145895,227
"HSP90AB1","HSP90AB1",290,79,211,"SMD",0,0.95,6,NA,0.617737287025508,0.279003481806905,2.2140845089992,0.0268229660600804,0.0709005111226987,1.16457406292832,0.626912122367662,0.95,-1.12284980651135,2.35832438056236,13.8182236322036,5,0.0168062596605081,NA,0.31517586631115,0.293361289344546,0.0177806866822403,3.88219351980506,0.561405260316601,0.13334424127888,1.9703282771673,NA,1.6624213444373,1.0691882950647,2.5848063799403,0.63815898967307,0.125234576234771,0.850326826829918,0.674811474510648,0.0896585303261365,1,NA,2.2140845089992,0.532839651577641,0.138020460113718,0.262324520625108,0.803354782530175,3.86058451869111,0.000113116104758457,3.86058451869111,0.152398649861955,0.000746074482254692,226
"GAPDH","GAPDH",519,222,297,"SMD",0,0.95,11,NA,0.613697730931734,0.269178680706521,2.27988980895866,0.0226142246372858,0.0861172113409457,1.14127825052252,0.83573501837929,0.95,-1.27686622709627,2.50426168895973,44.6817396361012,10,2.48187823395229e-06,NA,0.625995858798529,0.353923858445942,0.228017048896228,2.89442500004388,0.791199000756781,0.477511307610854,1.70130097279814,NA,2.11380556428687,1.58489779090494,2.81921899901123,0.776194927022932,0.601895139590178,0.874182117146955,0.785411859228632,0.449362628141958,1,NA,2.27988980895866,0.342520914392797,0.101599013047853,0.14339050795419,0.541651320831405,3.37130159159587,0.000748139066172314,3.37130159159587,0.133485520524368,0.00380847974289732,225
"CSTB","CSTB",91,28,63,"SMD",0,0.95,4,NA,0.612900426623699,0.237697303369323,2.57849129096515,0.00992328011082711,0.147022272797535,1.07877858044986,0.237700815738268,0.95,-0.409843637076235,1.63564449032363,3.62474846607077,3,0.304939419146186,NA,1.66977359028361e-06,0.185026670891494,0,4.67537237061967,0.0012921971948134,0,2.16226093953058,NA,1.09920402505188,1,2.80905359811541,0.172356364012203,0,0.873269850166715,7.38837766812857e-06,0,1,NA,2.57849129096515,0.612901087615205,0.23769634719243,0.147024807861315,1.0787773673691,2.57850444423963,0.00992290233195226,2.57850444423963,0.0749334023119049,0.0353357813088535,224
"F5","F5",1281,565,716,"SMD",0,0.95,17,NA,0.608132247084692,0.134565413476752,4.51923143824586,6.20645204561524e-06,0.344388883105517,0.871875611063867,0.468996040184385,0.95,-0.391509149635648,1.60777364380503,57.7104485750008,16,1.26607840632763e-06,NA,0.201849435204464,0.106337199338315,0.0666467126548788,0.550190807098147,0.449276568724058,0.258160246077662,0.741748479673634,NA,1.89918483459024,1.48962417767322,2.42135102933916,0.722753844493059,0.549342529425352,0.829437131830156,0.655709863838561,0.455036319551878,0.856383408125243,NA,4.51923143824586,0.645755249032459,0.0681618211828343,0.512160534393445,0.779349963671474,9.47385556645139,2.6970077989771e-21,9.47385556645139,0.000303715733974139,1.10577319758061e-19,223
"SIAE","SIAE",85,30,55,"SMD",0,0.95,3,NA,0.598382367658882,0.236043770719147,2.5350483337722,0.0112431811928077,0.135745078274323,1.06101965704344,0.236043770719147,0.95,-2.40083810979728,3.59760284511505,1.54259125494538,2,0.4624135643105,NA,0,0.167992007430166,0,5.72463913704624,0,0,2.39262181237366,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,2.5350483337722,0.598382367658882,0.236043770719147,0.135745078274323,1.06101965704344,2.5350483337722,0.0112431811928077,2.5350483337722,0.0812185993785204,0.0387634224306575,222
"PHB2","PHB2",62,28,34,"SMD",0,0.95,2,NA,0.591486265166685,0.263485947408902,2.2448493780534,0.0247778036273498,0.0750632978128212,1.10790923252055,NA,0.95,NA,NA,0.000943567682342553,1,0.975494797430553,NA,0,0.23233210071024,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.2448493780534,0.591486265166685,0.263485947408902,0.0750632978128212,1.10790923252055,2.2448493780534,0.0247778036273498,2.2448493780534,0.143465374437747,0.0699243761420976,221
"IGLV1-44","IGLV1-44",178,51,127,"SMD",0,0.95,3,NA,0.591348873871671,0.175682906375858,3.36600120108744,0.00076266376289683,0.247016704675667,0.935681043067675,0.175682906375858,0.95,-1.64091410318619,2.82361185092953,0.538511643143869,2,0.763947796321778,NA,0,0.111708888571638,0,1.58816259634554,0,0,1.26022323274313,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,3.36600120108744,0.591348873871671,0.175682906375858,0.247016704675667,0.935681043067675,3.36600120108744,0.00076266376289683,3.36600120108744,0.0104230714262567,0.00385653642771497,220
"DMGDH","DMGDH",69,27,42,"SMD",0,0.95,2,NA,0.58851315834154,0.255894536084557,2.29982698085853,0.0214580242334336,0.0869690837752238,1.09005723290786,NA,0.95,NA,NA,0.674374307965227,1,0.411530668546081,NA,0,0.361205798256352,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,2.29982698085853,0.58851315834154,0.255894536084557,0.0869690837752238,1.09005723290786,2.29982698085853,0.0214580242334336,2.29982698085853,0.128663331075568,0.0632074228390656,219
"PSMB2","PSMB2",107,42,65,"SMD",0,0.95,4,NA,0.58060155514308,0.212398174836783,2.73355246856166,0.00626551399346252,0.164308782080944,0.996894328205217,0.212401110706843,0.95,-0.333286663641537,1.4944897739277,3.27790444998373,3,0.350729792553422,NA,1.24715550401681e-06,0.147864128778166,0,3.03997482935171,0.00111676116695416,0,1.74355235922289,NA,1.04529173758394,1,2.67127889783871,0.0847811320385226,0,0.859860187134071,6.9112890281436e-06,0,1,NA,2.73355246856166,0.580601607129589,0.212397399310733,0.16431035407058,0.996892860188597,2.73356269433498,0.00626531944005199,2.73356269433498,0.0549409521854488,0.0241844518843737,218
