"","gene_name","sum","controls","cases","sm","null.effect","level","k.study","method","TE.random","seTE.random","statistic.random","pval.random","lower.random","upper.random","seTE.predict","level.predict","lower.predict","upper.predict","Q","df.Q","pval.Q","method.tau","tau2","se.tau2","lower.tau2","upper.tau2","tau","lower.tau","upper.tau","sign.upper.tau","H","lower.H","upper.H","I2","lower.I2","upper.I2","Rb","lower.Rb","upper.Rb","method.bias","zval.random","TE.fixed","seTE.fixed","lower.fixed","upper.fixed","statistic.fixed","pval.fixed","zval.fixed","random.adj.pval","fixed.adj.pval"
"DNPEP","DNPEP",54,17,37,"SMD",0,0.95,2,NA,1.23611499956613,1.01532476105831,1.21745775044202,0.223430101950069,-0.753884964719889,3.22611496385215,NA,0.95,NA,NA,9.05644740291355,1,0.00261770098029984,NA,1.83609319008016,2.91893222228652,NA,NA,1.35502516215757,NA,NA,NA,3.00939319513312,1.55042121945267,5.84128189764498,0.889581426854167,0.583993043704448,0.970692169659539,0.890542743089351,0.589487884487552,1,NA,1.21745775044202,0.967216215285058,0.322277493369917,0.335563935252176,1.59886849531794,3.0011906980264,0.00268926090692404,3.0011906980264,0.504153582119175,0.0116894234836784
"ALCAM","ALCAM",207,79,128,"SMD",0,0.95,7,NA,-0.62887361920616,0.235349936469219,-2.67207898434428,0.00753829026963487,-1.09015101844962,-0.167596219962702,0.499764907494915,0.95,-1.91356021250105,0.65581297408873,13.4654680580591,6,0.03621178092973,NA,0.194375370167335,0.220175588812524,0,1.65875856343358,0.440880222018787,0,1.28792801174351,NA,1.49808033040394,1,2.28682193208689,0.554415786058844,0,0.80877912437549,0.501319990316693,0.0344476656066702,0.968192315026715,NA,-2.67207898434428,-0.54206514878697,0.151676186264905,-0.839345011178572,-0.244785286395368,-3.57383160887396,0.000351795217636504,-3.57383160887396,0.0633256759835721,0.00200629077125781
"CTSB","CTSB",92,33,59,"SMD",0,0.95,3,NA,-0.711499908491134,0.492409700017615,-1.44493479406616,0.148476201980597,-1.67660518616383,0.253605369181563,0.869850950020756,0.95,-11.7640041694109,10.3410043524287,8.11237607010206,2,0.0173148972544233,NA,0.514173362580575,0.733195411009923,0.0144170379205968,23.2681893862487,0.717058827838118,0.120070970349193,4.82371116322783,NA,2.01399802260355,1.10788587014241,3.66119664882958,0.753463105911603,0.185277044526914,0.925397413024333,0.706862788933701,0.278580771644506,1,NA,-1.44493479406616,-0.402037894010135,0.227403630803741,-0.847740820339109,0.0436650323188401,-1.76794843859424,0.077069523923146,-1.76794843859424,0.407585175995801,0.164668264494947
"PGD","PGD",140,49,91,"SMD",0,0.95,5,NA,0.595568911226758,0.386940624604729,1.5391739025468,0.123761846988484,-0.162820777153944,1.35395859960746,0.817953501849519,0.95,-2.00752418862811,3.19866201108163,14.6130466634027,4,0.00557489284743204,NA,0.519324884218393,0.528473263508339,0.0536365729588412,6.08470591322023,0.720641994487133,0.231595710147751,2.4667196665248,NA,1.91135074380676,1.20664085719585,3.02762967461635,0.726272002537451,0.31317839691184,0.890907600666661,0.693714020292669,0.303038518753049,1,NA,1.5391739025468,0.3996037677857,0.187918442103072,0.0312903892328035,0.767917146338597,2.12647446048174,0.0334637735956973,2.12647446048174,0.3675007560121,0.0885943185770904
"ITGB1","ITGB1",180,70,110,"SMD",0,0.95,6,NA,-0.981366855479253,0.562360667877311,-1.74508444764376,0.0809701703347513,-2.08357351084067,0.120839799882167,1.39035820104403,0.95,-4.84162007723955,2.87888636628104,38.179435043564,5,3.47266359560002e-07,NA,1.61684640643497,1.19448696300809,0.464666707984661,12.4365873269326,1.27155275409043,0.681664659480496,3.52655459718584,NA,2.76331087804337,1.95279759536976,3.9102296248306,0.869039445075737,0.737768090884941,0.934597330264084,0.852094259026125,0.573238057022383,1,NA,-1.74508444764376,-0.380153108635648,0.166921472307259,-0.707313182604275,-0.0529930346670204,-2.27743682931268,0.0227601529050156,-2.27743682931268,0.297413434377283,0.0655164173755383
"MTPN","MTPN",100,33,67,"SMD",0,0.95,4,NA,0.944416251339738,0.369238720426225,2.55773893444752,0.0105355153061684,0.220721657606684,1.66811084507279,0.676885474761253,0.95,-1.96798688436953,3.856819387049,7.05725140719904,3,0.0700951903342674,NA,0.321836713280771,0.445052194235647,0,9.92821098214485,0.56730654260353,0,3.15090637470313,NA,1.5337591518009,1,2.66162217158679,0.574905324055803,0,0.858841449923782,0.590148243067726,0,1,NA,2.55773893444752,0.865455884771761,0.231382634869491,0.411954253779577,1.31895751576394,3.74036662370931,0.00018375203310728,3.74036662370931,0.0784315738640994,0.00116632566620813
"RPS3A","RPS3A",49,17,32,"SMD",0,0.95,3,NA,-0.334557440077041,0.385386001540168,-0.868109995536958,0.385334119618144,-1.08990012324167,0.420785243087585,0.535422767887387,0.95,-7.13774874926352,6.46863386910944,3.26958356379094,2,0.19499296813876,NA,0.138155170189072,0.449408636287651,0,27.2533009371894,0.371692305797513,0,5.22046941732153,NA,1.2785897629402,1,2.29221061686614,0.388301304744422,0,0.80967713768459,0.310065906836652,0,1,NA,-0.868109995536958,-0.283116392859919,0.314848802335975,-0.900208706013999,0.333975920294161,-0.899213815518365,0.368538782891058,-0.899213815518365,0.653821502951012,0.53808790533757
"CCT4","CCT4",98,42,56,"SMD",0,0.95,3,NA,0.319841999135124,0.321567912669835,0.994632817931424,0.319914880061296,-0.310419528281474,0.950103526551723,0.51136548578898,0.95,-6.17767255831309,6.81735655658334,4.11895142761163,2,0.127520809771712,NA,0.158088737597365,0.313483850330726,0,8.19151791755495,0.397603744445855,0,2.86208279362337,NA,1.43508735406797,1,2.67324420978351,0.514439527838836,0,0.860066166974061,0.509605684207946,0,1,NA,0.994632817931424,0.30680691799162,0.210017987217109,-0.104820773059507,0.718434609042746,1.46086019610527,0.144053812007265,1.46086019610527,0.602870649755262,0.267805922567428
"RPL12","RPL12",49,21,28,"SMD",0,0.95,2,NA,-0.792688032649566,0.435137303291165,-1.82169633964742,0.0685010736727903,-1.64554147543013,0.0601654101309997,NA,0.95,NA,NA,1.80378072598861,1,0.179256094745753,NA,0.178066802192575,0.565124468277211,NA,NA,0.421979622958947,NA,NA,NA,1.34304904079807,NA,NA,0.445608889377657,NA,NA,0.470219171541708,0,1,NA,-1.82169633964742,-0.710493055807185,0.303159655122056,-1.304675061412,-0.116311050202371,-2.34362667922,0.0190972757512102,-2.34362667922,0.266451612209289,0.057825483661848
"TGFB1","TGFB1",121,45,76,"SMD",0,0.95,5,NA,-0.317810642656939,0.194507719012292,-1.63392303539817,0.102275012213688,-0.699038766636068,0.06341748132219,0.194507719012292,0.95,-0.936821014376769,0.301199729062891,0.723852777633577,4,0.948355137806026,NA,0,0.129386177839083,0,0.10157730392822,0,0,0.318711945066733,NA,1,1,2.19283344051929,0,0,0.792035738149886,0,0,1,NA,-1.63392303539817,-0.317810642656939,0.194507719012292,-0.699038766636068,0.06341748132219,-1.63392303539817,0.102275012213688,-1.63392303539817,0.335825094216807,0.204684951884122
"PRKDC","PRKDC",65,28,37,"SMD",0,0.95,2,NA,-0.0570608549658677,0.252342824852287,-0.226124340960632,0.821104713494276,-0.55164370343345,0.437521993501715,NA,0.95,NA,NA,0.904281313664837,1,0.341636321633893,NA,0,0.242168260074222,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,-0.226124340960632,-0.0570608549658677,0.252342824852287,-0.55164370343345,0.437521993501715,-0.226124340960632,0.821104713494276,-0.226124340960632,0.917242894234769,0.89355512939083
"CDV3","CDV3",60,22,38,"SMD",0,0.95,2,NA,0.108779733473397,0.274446772668246,0.396360038836714,0.691839441548058,-0.429126056629617,0.64668552357641,NA,0.95,NA,NA,0.562490608514373,1,0.453258475615484,NA,0,0.223943617128055,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,0.396360038836714,0.108779733473397,0.274446772668246,-0.429126056629617,0.64668552357641,0.396360038836714,0.691839441548058,0.396360038836714,0.845024503082451,0.809190773190751
"RPL10","RPL10",87,64,23,"SMD",0,0.95,2,NA,-0.318373575665514,0.283227229159361,-1.12409239962722,0.260973829280304,-0.873488744258934,0.236741592927907,NA,0.95,NA,NA,0.60642362100792,1,0.43613756648563,NA,0,0.226906045875139,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,-1.12409239962722,-0.318373575665514,0.283227229159361,-0.873488744258934,0.236741592927907,-1.12409239962722,0.260973829280304,-1.12409239962722,0.549857359747529,0.421615866899064
"RPL10A","RPL10A",85,34,51,"SMD",0,0.95,3,NA,0.202627824530509,0.52904445277434,0.383007181093984,0.701714439599999,-0.834280249127898,1.23953589818892,0.942379241899867,0.95,-11.7714357621703,12.1766914112313,6.34750527668684,2,0.0418462689753049,NA,0.608190602552467,0.846501304884001,0,41.8539827166847,0.779865759315324,0,6.46946541197066,NA,1.78150291561463,1,3.30554806523893,0.684915582922694,0,0.908480624713276,0.724326076644502,0.00101914294571903,1,NA,0.383007181093984,-0.0610823064946801,0.22765070574121,-0.507269490802578,0.385104877813218,-0.268315910973355,0.788456159929723,-0.268315910973355,0.851600643898559,0.871784252633666
"DDB1","DDB1",70,27,43,"SMD",0,0.95,2,NA,0.577483494955921,0.502433453508502,1.14937309791644,0.250402168106004,-0.407267978548823,1.56223496846066,NA,0.95,NA,NA,2.01149366131348,1,0.156111553823868,NA,0.295071740545898,0.829847173512595,NA,NA,0.543205063070934,NA,NA,NA,1.41827136377827,1,2.80223787091621,0.502856996652421,0,0.87265262307578,0.584440799512526,0,1,NA,1.14937309791644,0.372781800398981,0.251946154855344,-0.121023589160845,0.866587189958807,1.47960900857175,0.138977620980235,1.47960900857175,0.536525549458769,0.26038508919928
"PSMA4","PSMA4",126,52,74,"SMD",0,0.95,4,NA,0.972980456183945,0.620598684050763,1.56780940918714,0.116925618362846,-0.243370613408503,2.18933152577639,1.3070498499312,0.95,-4.65080114854116,6.59676206090905,22.0505838421387,3,6.36691910304033e-05,NA,1.32323658355963,1.25791261230476,0.277215492474598,21.2243596574606,1.15032020914163,0.526512575799095,4.60699030359959,NA,2.7111242343438,1.73946211863936,4.22555601256535,0.863949180598702,0.669501076352679,0.943994294276381,0.858926114926647,0.567800264050887,1,NA,1.56780940918714,0.465178203403926,0.19452594561184,0.0839143559461225,0.84644205086173,2.39134271750129,0.0167868747740778,2.39134271750129,0.358919650384639,0.0519707939434205
"GOT1","GOT1",145,50,95,"SMD",0,0.95,6,NA,0.186594627689401,0.249654429006866,0.747411645896613,0.454815117726593,-0.302719061744969,0.675908317123771,0.472158793417055,0.95,-1.12432834316948,1.49751759854828,8.6959629085528,5,0.121823183741561,NA,0.160606592278305,0.234765633181343,0,1.88803235585531,0.400757523046424,0,1.37405689687702,NA,1.31878450920177,1,2.09616077453384,0.425020546593832,0,0.7724112343134,0.429470726485694,0,1,NA,0.747411645896613,0.138769518340115,0.181136495803648,-0.216251489720825,0.493790526401056,0.766104686548323,0.443614014658965,0.766104686548323,0.705474983222128,0.606819170638097
"DENR","DENR",71,27,44,"SMD",0,0.95,2,NA,0.81567828079825,0.85212518472396,0.957228228223865,0.33845207213592,-0.854456391580252,2.48581295317675,NA,0.95,NA,NA,5.34253033760754,1,0.0208112439520833,NA,1.20329400184097,2.09358638569397,NA,NA,1.09694758390772,NA,NA,NA,2.31139142890328,1.12080931092604,4.76667198026169,0.812822775574951,0.203956977951163,0.955988165999757,0.828580968526413,0.388754314964954,1,NA,0.957228228223865,0.300447812558065,0.251673420674533,-0.192823027830019,0.793718652946148,1.19380032962085,0.232556082713386,1.19380032962085,0.615338277913832,0.386404794607017
"RNASET2","RNASET2",88,32,56,"SMD",0,0.95,2,NA,0.214543045659691,0.224810109823463,0.954330060281389,0.339916596500851,-0.226076672954791,0.655162764274174,NA,0.95,NA,NA,0.320795619385235,1,0.571129898736376,NA,0,0.18479831188538,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,0.954330060281389,0.214543045659691,0.224810109823463,-0.226076672954791,0.655162764274174,0.954330060281389,0.339916596500851,0.954330060281389,0.615338277913832,0.507033900581899
"CANX","CANX",103,39,64,"SMD",0,0.95,3,NA,0.370800904550617,0.207643670689275,1.78575587360664,0.0741387942588515,-0.0361732116180579,0.777775020719292,0.207643670689275,0.95,-2.26756208739815,3.00916389649939,0.162390009374004,2,0.922013876885363,NA,0,0.150188235809035,0,0.319670978695426,0,0,0.565394533662491,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,1.78575587360664,0.370800904550617,0.207643670689275,-0.0361732116180579,0.777775020719292,1.78575587360664,0.0741387942588515,1.78575587360664,0.278414452217933,0.161825253080112
"RPLP2","RPLP2",89,31,58,"SMD",0,0.95,3,NA,-0.319271117958296,0.273226710499082,-1.16852088646498,0.242596719317016,-0.854785630150848,0.216243394234256,0.363375864587621,0.95,-4.9363992495931,4.29785701367651,3.00355136817428,2,0.222734303036293,NA,0.0573891836346521,0.231561430261505,0,13.3761568238449,0.239560396632357,0,3.65734286386235,NA,1.22546957697331,1,2.13328530277133,0.33412159312737,0,0.780263543174965,0.256249180538381,0,1,NA,-1.16852088646498,-0.317098145791642,0.22954536171798,-0.766998787577101,0.132802495993817,-1.38141822347615,0.167150405858989,-1.38141822347615,0.525741747434162,0.297963766966024
"PSMB2","PSMB2",107,42,65,"SMD",0,0.95,4,NA,0.58060155514308,0.212398174836783,2.73355246856166,0.00626551399346252,0.164308782080944,0.996894328205217,0.212401110706843,0.95,-0.333286663641537,1.4944897739277,3.27790444998373,3,0.350729792553422,NA,1.24715550401681e-06,0.147864128778166,0,3.03997482935171,0.00111676116695416,0,1.74355235922289,NA,1.04529173758394,1,2.67127889783871,0.0847811320385226,0,0.859860187134071,6.9112890281436e-06,0,1,NA,2.73355246856166,0.580601607129589,0.212397399310733,0.16431035407058,0.996892860188597,2.73356269433498,0.00626531944005199,2.73356269433498,0.0549409521854488,0.0241844518843737
"RPLP0","RPLP0",69,23,46,"SMD",0,0.95,3,NA,-0.954312161367755,0.276106950005392,-3.45631343705444,0.000547618140575638,-1.49547183925953,-0.413152483475985,0.276106950005392,0.95,-4.46258359721702,2.55395927448151,1.2651170461452,2,0.531230894293736,NA,0,0.230632844044511,0,5.87823832146621,0,0,2.42450785139298,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,-3.45631343705444,-0.954312161367755,0.276106950005392,-1.49547183925953,-0.413152483475985,-3.45631343705444,0.000547618140575638,-3.45631343705444,0.0080565471841581,0.00292512929314522
"ATP5F1A","ATP5F1A",88,36,52,"SMD",0,0.95,3,NA,-0.102000709659006,0.433537874468189,-0.235275198929571,0.813995143279272,-0.951719329550704,0.747717910232691,0.763202965605742,0.95,-9.79941384590125,9.59541242658324,7.26693182614168,2,0.0264244406984648,NA,0.394523678111004,0.565427379760783,0,19.6085297820344,0.628111198842215,0,4.42815196013353,NA,1.90616523760949,1.03801457097127,3.50039971950588,0.72478068490951,0.0719035741050121,0.918385989552933,0.699677213766006,0.200628020927019,1,NA,-0.235275198929571,0.0566983494713704,0.226887497175585,-0.387992973535209,0.50138967247795,0.24989631503358,0.802667533014656,0.24989631503358,0.914012311143342,0.880438646119474
"G6PD","G6PD",149,53,96,"SMD",0,0.95,4,NA,-0.0546132814773711,0.176190540499821,-0.309967160112247,0.756585929664697,-0.399940395273665,0.290713832318923,0.176190540499821,0.95,-0.812699991514957,0.703473428560215,0.858659654756333,3,0.835390947515567,NA,0,0.100995942826956,0,0.513336575684862,0,0,0.716475104720926,NA,1,1,2.55553430854916,0,0,0.846878361262294,0,0,1,NA,-0.309967160112247,-0.0546132814773711,0.176190540499821,-0.399940395273665,0.290713832318923,-0.309967160112247,0.756585929664697,-0.309967160112247,0.882198966411488,0.85017841133433
"IVL","IVL",49,17,32,"SMD",0,0.95,2,NA,-1.04793496772821,0.956162963955219,-1.09597945876649,0.273087763874652,-2.92197994043151,0.826110004975091,NA,0.95,NA,NA,7.99810887742596,1,0.00468262305578715,NA,1.60085185246665,2.58745471467745,NA,NA,1.26524774351376,NA,NA,NA,2.82809279858812,1.43376087643623,5.57841199943057,0.874970444223081,0.513540656819242,0.967864961302706,0.875502341260504,0.53168421375344,1,NA,-1.09597945876649,-0.882955572665122,0.331560435297466,-1.53280208454658,-0.233109060783666,-2.66303056295894,0.00774403801154339,-2.66303056295894,0.565257659698951,0.028513848697843
"ATP5PO","ATP5PO",59,26,33,"SMD",0,0.95,2,NA,-0.87615109391787,0.60651411879432,-1.4445683402384,0.148579170946393,-2.06489692286979,0.312594735034046,NA,0.95,NA,NA,3.46832577593143,1,0.0625545944272838,NA,0.537294304238242,1.06768868346772,NA,NA,0.733003618161767,NA,NA,NA,1.86234416151565,1,3.92683630879987,0.711676450078728,0,0.935149339446584,0.730298503801983,0.0161441956469593,1,NA,-1.4445683402384,-0.633983579820142,0.274687390107351,-1.17236097143785,-0.0956061882024294,-2.30801850631867,0.0209981072022357,-2.30801850631867,0.407585175995801,0.0622244213996154
"ASPRV1","ASPRV1",45,19,26,"SMD",0,0.95,2,NA,-0.106290367570589,0.303414906119096,-0.350313598399376,0.726103361023714,-0.700972655936619,0.48839192079544,NA,0.95,NA,NA,0.00535247313942148,1,0.941678320352246,NA,0,0.325783567427037,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,-0.350313598399376,-0.106290367570589,0.303414906119096,-0.700972655936619,0.48839192079544,-0.350313598399376,0.726103361023714,-0.350313598399376,0.863920626410176,0.830692910009784
"PHGDH","PHGDH",59,23,36,"SMD",0,0.95,2,NA,-0.674493031888927,0.34890479330054,-1.93317215710456,0.0532149934752527,-1.35833386079138,0.00934779701352328,NA,0.95,NA,NA,1.37608157670223,1,0.240769726600373,NA,0.075792492271882,0.392196133191212,NA,NA,0.275304362972841,NA,NA,NA,1.17306503515458,NA,NA,0.27329889671476,NA,NA,0.311302293764562,0,1,NA,-1.93317215710456,-0.625562350329097,0.278338114210325,-1.17109502970613,-0.0800296709520644,-2.24749079767205,0.0246086780369294,-2.24749079767205,0.228688796322828,0.0696480682500409
"ALDH16A1","ALDH16A1",78,31,47,"SMD",0,0.95,3,NA,-0.242567790602731,0.316573479400332,-0.766229031762907,0.44354003689914,-0.863040408687915,0.377904827482453,0.43173180566079,0.95,-5.72824050444711,5.24310492324165,2.29652224090657,2,0.317187841566285,NA,0.0861735841594934,0.357067022616305,0,10.5027728239593,0.293553375316131,0,3.24079817698655,NA,1.07156946599522,1,3.32247537009254,0.12911794870731,0,0.909410792634141,0.28661825191661,0,1,NA,-0.766229031762907,-0.153469307615599,0.234901636902995,-0.613868055854975,0.306929440623777,-0.653334347256912,0.513540753905298,-0.653334347256912,0.700242775887164,0.668067667628343
"NCK2","NCK2",64,20,44,"SMD",0,0.95,2,NA,0.784679973863219,0.285461273536533,2.74881410056764,0.00598112977372023,0.225186158750676,1.34417378897576,NA,0.95,NA,NA,1.02815988215203,1,0.310591250588195,NA,0.00482430085105814,0.249103140158659,NA,NA,0.0694571871807241,NA,NA,NA,1.01398219025387,NA,NA,0.0273886217901109,NA,NA,0.029601245829557,0,1,NA,2.74881410056764,0.782395181408977,0.280874720024068,0.231890845994032,1.33289951682392,2.78556639537347,0.0053434295637771,2.78556639537347,0.0530606658873309,0.0215012802340845
"B4GAT1","B4GAT1",117,37,80,"SMD",0,0.95,4,NA,-0.747489051300665,0.488534252365105,-1.53006477576936,0.126000696062647,-1.70499859115047,0.210020488549142,0.982221315431787,0.95,-4.97364627536135,3.47866817276002,15.8100271061797,3,0.00124034494308564,NA,0.726092996754619,0.779406882998405,0.104136043901878,11.4593797809797,0.852110906369951,0.322701168113593,3.38517056896395,NA,2.29565002458851,1.41927262956892,3.71317597873632,0.810247004647615,0.503558196250323,0.927471459951109,0.760575303538862,0.471399854272211,1,NA,-1.53006477576936,-0.442116238575694,0.211280976278314,-0.85621934269965,-0.0280131344517378,-2.09255109647595,0.0363892459586499,-2.09255109647595,0.369715775487496,0.0943632241355075
"GLUD1","GLUD1",101,57,44,"SMD",0,0.95,3,NA,-0.17162073873936,0.393455991638618,-0.436187889844084,0.662700413595574,-0.942780311852545,0.599538834373824,0.661404189804542,0.95,-8.57555778775962,8.2323163102809,4.92148041929866,2,0.085371734591797,NA,0.282647884934675,0.466037133920599,0,21.129106742608,0.531646390879008,0,4.59664081070166,NA,1.56867466660533,1,2.93928554022222,0.593618214519888,0,0.884251214276012,0.608600295346125,0,1,NA,-0.436187889844084,-0.175894556753685,0.239454244560126,-0.645216252036778,0.293427138529407,-0.734564371898277,0.462604842902237,-0.734564371898277,0.830154027600731,0.626022789190628
"PNLIP","PNLIP",70,24,46,"SMD",0,0.95,3,NA,-0.108393424871465,0.257775707071504,-0.420495112215512,0.674123799292905,-0.613624526820959,0.396837677078029,0.257775707071504,0.95,-3.38374433493419,3.16695748519126,1.63959299059567,2,0.440521293539348,NA,0,0.203728879514977,0,6.96473023478601,0,0,2.63907753481894,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,-0.420495112215512,-0.108393424871465,0.257775707071504,-0.613624526820959,0.396837677078029,-0.420495112215512,0.674123799292905,-0.420495112215512,0.836688709926873,0.796807674616927
"CAPN2","CAPN2",46,14,32,"SMD",0,0.95,2,NA,0.460006558288201,0.606392154931887,0.758595827051673,0.448094369711186,-0.72850022588593,1.64851334246233,NA,0.95,NA,NA,3.32866763863973,1,0.068082005754554,NA,0.514519889980157,1.0401119639243,NA,NA,0.717300418221094,NA,NA,NA,1.82446365780186,1,3.84620119179505,0.699579498898648,0,0.932401664263249,0.699624523779055,0,1,NA,0.758595827051673,0.471334964901722,0.332259522972625,-0.179881733645081,1.12255166344852,1.41857473545026,0.156023035872529,1.41857473545026,0.702956730974012,0.284137989698231
"TP53I3","TP53I3",30,12,18,"SMD",0,0.95,2,NA,-1.82545964221651,1.28497534987503,-1.4206184129478,0.155427722605559,-4.34396504899332,0.693045764560299,NA,0.95,NA,NA,5.79334906218915,1,0.0160869141442004,NA,2.75854017754977,4.71503533412452,NA,NA,1.66088535954465,NA,NA,NA,2.40693769387351,1.17611407610427,4.92583940613896,0.827388270710875,0.27706191485223,0.958786499562971,0.835333166170174,0.396758795938439,1,NA,-1.4206184129478,-1.22189572778618,0.442597595145546,-2.08937107391549,-0.354420381656868,-2.76073738580609,0.00576710292083519,-2.76073738580609,0.413655886302865,0.0228096169508393
"SHMT1","SHMT1",41,15,26,"SMD",0,0.95,2,NA,-0.085892846495411,0.326940621733272,-0.262716960774257,0.792768743065894,-0.726684690175756,0.554898997184934,NA,0.95,NA,NA,0.0898500496392005,1,0.764367873043743,NA,0,0.356391476707571,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,-0.262716960774257,-0.085892846495411,0.326940621733272,-0.726684690175756,0.554898997184934,-0.262716960774257,0.792768743065894,-0.262716960774257,0.900846579199222,0.875276698130248
"HSP90AA1","HSP90AA1",329,100,229,"SMD",0,0.95,7,NA,1.39367902088216,0.656005685386106,2.12449229012685,0.0336290000686396,0.107931503871882,2.67942653789245,1.79254059525917,0.95,-3.21419327293177,6.0015513146961,44.4923739195344,6,5.90310013182303e-08,NA,2.78285832639322,1.73701677858001,0.983158045128884,17.9604686088296,1.6681901349646,0.991543264375733,4.23797930726775,NA,2.72312240879027,1.97540365169761,3.75386349361211,0.86514542894809,0.74373559004842,0.929035189330306,0.923799771859848,0.302586304762979,1,NA,2.12449229012685,0.838715734305144,0.133016924353164,0.578007353238655,1.09942411537163,6.30533098238184,2.87578674791961e-10,6.30533098238184,0.177753286077095,4.85943329385077e-09
"FSCN1","FSCN1",89,34,55,"SMD",0,0.95,4,NA,-0.328925156631008,0.597836871362372,-0.550192155063039,0.582187583745589,-1.50066389313136,0.842813579869345,1.21003817555237,0.95,-5.53529921577247,4.87744890251045,12.0418693536635,3,0.0072411013596588,NA,1.10678346153376,1.16764053629005,0.106900107543641,23.1228964998441,1.05203776621077,0.326955818947515,4.80862729891225,NA,2.00348607462622,1.20330206177331,3.33578457042265,0.750869245306394,0.309361669089167,0.910132220937765,0.774171673438121,0.228201342071481,1,NA,-0.550192155063039,-0.339555172126806,0.230239366376709,-0.790816038048478,0.111705693794865,-1.47479198483911,0.140268476756664,-1.47479198483911,0.784311168375011,0.262053299556477
"PTK2","PTK2",48,16,32,"SMD",0,0.95,2,NA,0.449574178476767,0.449568407248734,1.00001283726334,0.317304295418968,-0.431563708317787,1.33071206527132,NA,0.95,NA,NA,1.55167734867054,1,0.21288798953453,NA,0.168900666873979,0.671835007316184,NA,NA,0.410975263092536,NA,NA,NA,1.24566341708767,NA,NA,0.355536122985367,NA,NA,0.41783979540349,0,1,NA,1.00001283726334,0.345750623824617,0.313244674009096,-0.268197655582201,0.959698903231435,1.10377175579553,0.269692159760253,1.10377175579553,0.601026046205813,0.433852604831711
"NID1","NID1",386,130,256,"SMD",0,0.95,8,NA,0.844960393206651,0.456860111082218,1.84949478562506,0.0643864000484268,-0.0504689704874658,1.74038975690077,1.29834377208376,0.95,-2.33197236956536,4.02189315597866,36.6790716379904,7,5.39495418177644e-06,NA,1.47697538941063,0.890345838049632,0.524394290241256,8.97014776425601,1.21530876299426,0.724150737237252,2.99502049479733,NA,2.28907565992384,1.65014224805666,3.17540344356777,0.809155475114323,0.632753865782347,0.900825007303537,0.884538600231307,0.207624201483661,1,NA,1.84949478562506,0.521944598160003,0.116698926060935,0.293218906046068,0.750670290273938,4.47257413395104,7.72835942144837e-06,4.47257413395104,0.257037286509114,7.22545097116525e-05
"AGA","AGA",49,18,31,"SMD",0,0.95,2,NA,-0.141259090445087,0.298807574899726,-0.472742668898172,0.636396780850652,-0.726911175556305,0.444392994666131,NA,0.95,NA,NA,0.233750705237202,1,0.628756576059866,NA,0,0.3325285408679,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,-0.472742668898172,-0.141259090445087,0.298807574899726,-0.726911175556305,0.444392994666131,-0.472742668898172,0.636396780850652,-0.472742668898172,0.82078785044506,0.768030164320158
"CBR1","CBR1",74,25,49,"SMD",0,0.95,2,NA,1.27259709357566,0.533101716938404,2.38715624643674,0.0169792733184008,0.227736928279926,2.3174572588714,NA,0.95,NA,NA,3.22046020039915,1,0.072723182071247,NA,0.400065901084595,0.820581038915141,NA,NA,0.632507629269873,NA,NA,NA,1.79456406973926,1,3.78107721731329,0.689485372346456,0,0.93005302991975,0.703852047780951,0,1,NA,2.38715624643674,1.10172596562372,0.266487222928298,0.579420606344159,1.62403132490328,4.13425436881135,3.56108889404942e-05,4.13425436881135,0.108187779577801,0.000281363117305884
"SCG2","SCG2",60,20,40,"SMD",0,0.95,2,NA,0.0212943264908471,0.274216145972726,0.0776552613826213,0.938102282829728,-0.516159443595074,0.558748096576769,NA,0.95,NA,NA,0.0352627789238903,1,0.85104608677177,NA,0,0.212918731168246,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,0.0776552613826213,0.0212943264908471,0.274216145972726,-0.516159443595074,0.558748096576769,0.0776552613826213,0.938102282829728,0.0776552613826213,0.971400111298769,0.966124346946841
"USP5","USP5",58,24,34,"SMD",0,0.95,2,NA,0.215143081169766,0.54172754710588,0.397142590069759,0.69126231462272,-0.846623400590983,1.27690956293052,NA,0.95,NA,NA,3.18403021787946,1,0.0743611090430725,NA,0.411162378889548,0.847709218159002,NA,NA,0.641219446749354,NA,NA,NA,1.78438510918452,1,3.75859230052384,0.685932628910164,0,0.929213643261474,0.700521604931011,0,1,NA,0.397142590069759,0.0425945616824882,0.27249846295414,-0.491492611550148,0.576681734915125,0.156311199779709,0.875787728705058,0.156311199779709,0.845024503082451,0.926935696603278
