"","Sensitivity","Se 95% CI, Lower limit","Se 95% CI, Upper limit","Specificity","Spec 95% CI, Lower limit","Spec 95% CI, Upper limit","Std Dev Study","Corr study","N_study","Mean posLR","Median posLR","posLR 95% CI, Lower limit","posLR 95% CI, Upper limit","Mean negLR","Median negLR","negLR 95% CI, Lower limit","negLR 95% CI, Upper limit","Mean DOR","Median DOR","DOR 95% CI, Lower limit","DOR 95% CI, Upper limit","AUC","abs_diff","protein","cat","Wald_Pval","adj.Pval"
"529",0.707566625765795,0.327258138840615,0.923282278780542,0.831997433746339,0.663760801914843,0.92550456132264,0.280103613832294,-0.251582648171099,4,4.5,4.05,1.47,10.1,0.388,0.356,0.0916,0.848,19.2,12,1.79,80.6,85,0.124430807980544,"MGAT1","Not significant",0.00125738442143969,0.00190768792690302
"530",0.622950819667942,0.4960746752618,0.734950297426126,0.724999999769295,0.56841187300388,0.840697440717783,1.45002046413368e-09,NA,3,2.36,2.25,1.37,4,0.532,0.524,0.355,0.758,4.8,4.35,1.83,10.4,NA,0.102049180101353,"AARS1","Not significant",0.00387453037775638,0.00523978968913851
"531",0.63060702723432,0.272805754847739,0.88595542932579,0.864642353137164,0.627592268328901,0.960337913959494,0.697062876229302,-1,3,6.03,4.54,0.931,20,0.472,0.433,0.124,1.03,24.5,10.9,0.898,133,86,0.234035325902843,"ILF3","Not significant",0.000994372811494822,0.00155480837352894
"532",0.738294157633952,0.563128214361814,0.860611095971027,0.738434296882172,0.579817653768525,0.852414891833284,0.599878025354044,0.277306559747554,6,2.93,2.79,1.7,4.95,0.369,0.358,0.191,0.605,9.02,7.97,3.01,21.1,80,0.000140139248220206,"NEO1","80-89%",0.00164430063278233,0.00241545524119764
"533",0.674217804861327,0.613901466619454,0.729266935863805,0.614921210361514,0.496380674349896,0.721229780034292,0.334234413031458,-0.999999998800778,7,1.78,1.75,1.31,2.44,0.537,0.531,0.414,0.697,3.44,3.31,1.9,5.73,67,0.0592965944998127,"ITGB3","Not significant",6.4281070439717e-08,2.32898952973751e-07
"534",0.919067504034388,0.639016196706742,0.986458892407955,0.561166310557896,0.279368563368164,0.808360098003943,1.04389161207486,-1,5,2.31,2.07,0.969,5.04,0.245,0.147,0.0186,1.07,39.4,14.5,0.905,232,80,0.357901193476493,"CDH2","Not significant",0.001209953255506,0.00184437144599109
"535",0.785381277137778,0.620036267970493,0.891379518303703,0.796135942148311,0.409201737049069,0.956557366292385,1.87111348687263,-0.999999999999999,6,5.44,3.82,1.15,19.4,0.32,0.275,0.12,0.793,28,14.3,1.47,139,83,0.0107546650105328,"PDIA4","Not significant",3.78263613075097e-06,9.90010696215415e-06
"536",0.572441653636807,0.451357113769212,0.685427682524414,0.832748539246572,0.709159782920049,0.910451458984136,1.24038397701493,-0.683313823979764,16,3.67,3.41,1.68,7.16,0.523,0.515,0.357,0.736,7.71,6.66,2.31,19.2,75,0.260306885609765,"CST3","Not significant",9.68526645341029e-09,4.07116611526467e-08
"537",0.806215411334566,0.734727764367073,0.862055015027091,0.617901244724946,0.360891165216496,0.822415242712926,0.878589597661738,-0.999999999999984,4,2.31,2.1,1.24,4.58,0.337,0.317,0.195,0.596,8.03,6.72,2.1,21.6,80,0.18831416660962,"IDH1","Not significant",1.7213299665545e-11,1.25670029889054e-10
"538",0.906128874276169,0.578772760963849,0.985468234575672,0.609750036454952,0.305957994495845,0.847044723526396,0.803891073559403,-1,3,2.62,2.28,0.945,6.27,0.259,0.158,0.0192,1.1,44.1,15,0.853,265,81,0.296378837821217,"PTPRC","Not significant",0.00346966003761078,0.00474512661481699
"539",0.581208749715331,0.474133422481691,0.681143872652551,0.767722561779225,0.674724198376802,0.84042064973559,0.668083717590469,0.368642093719542,14,2.54,2.49,1.77,3.61,0.549,0.548,0.42,0.689,4.77,4.59,2.65,7.95,74,0.186513812063894,"IGHG3","Not significant",3.13077291033084e-06,8.30595763915642e-06
"540",0.628352911657046,0.452273660095552,0.775877670396551,0.801497887606081,0.483572839470532,0.945684403552627,1.44143738640173,-1,5,4.19,3.15,0.94,13.6,0.513,0.467,0.244,1.06,11.7,6.82,0.885,52.6,73,0.173144975949035,"GRN","Not significant",4.77271722308497e-05,9.92357264157496e-05
"541",0.575342465716607,0.459983775611242,0.683038907354039,0.684210524705665,0.593460853078704,0.7627993720163,7.9802904735804e-12,NA,4,1.84,1.82,1.3,2.55,0.626,0.622,0.455,0.821,3.08,2.94,1.59,5.4,NA,0.108868058989058,"CPS1","Not significant",0.000278627327883305,0.000485721966561381
"542",0.641809159084003,0.500452253676919,0.76217501190711,0.773668901281165,0.645483016370818,0.865185880182052,1.16783396511397,-0.601838722753975,18,2.98,2.83,1.54,5.29,0.475,0.465,0.288,0.724,7.06,6.13,2.15,17.4,77,0.131859742197162,"PZP","70-79%",5.01241108927277e-08,1.85058979759842e-07
"543",0.535419341658781,0.380541066431247,0.683755001784682,0.901052715234014,0.639128572326538,0.979089449377705,1.73355085819263,-0.956921874689745,7,7.92,5.38,1.19,30,0.544,0.521,0.331,0.899,18.3,10.5,1.33,83.1,70,0.365633373575233,"APP","Not significant",0.00142602787144906,0.00212373169198931
"544",0.643567076013849,0.486488720203351,0.77483535199828,0.74937036218652,0.600216489946712,0.856208161354833,0.645154209205574,-0.878923746143178,7,2.72,2.56,1.33,5.04,0.493,0.478,0.276,0.796,6.44,5.4,1.69,17.3,76,0.105803286172671,"LMAN2","Not significant",2.63959359606278e-06,7.06073107927538e-06
"545",0.810207985519018,0.667126905922425,0.900921474446925,0.735608295080672,0.560530641295911,0.858539985045209,0.606815029397907,0.237326075986866,6,3.22,3.04,1.81,5.68,0.272,0.261,0.136,0.469,13.6,11.9,4.28,33.1,84,0.0745996904383454,"CNTN1","80-89%",8.26284557976459e-05,0.000164410308564578
"546",0.774833698060876,0.39470602251835,0.947806448515724,0.629245086897008,0.304476676407784,0.868073248687484,1.06007188882571,-1,4,2.48,2.06,0.638,6.87,0.497,0.363,0.0651,1.71,15.7,5.84,0.371,92,75,0.145588611163868,"B3GNT8","Not significant",0.0226766788779071,0.0260272519981653
"547",0.476190476190476,0.278547069317003,0.681583766921303,0.799999999883738,0.572157058247057,0.922865393745943,2.71987864359797e-12,NA,3,2.71,2.35,0.938,6.58,0.675,0.664,0.391,1.04,4.68,3.64,0.903,14.6,NA,0.323809523693262,"ETFA","Not significant",0.0451041240605488,0.0495303997481751
"548",0.500260913859087,0.256246224733528,0.744151381118281,0.982852689013101,0.853198762351027,0.99823409195122,0.99678666228796,1,4,50.3,28.2,3.83,232,0.515,0.515,0.272,0.756,102,57.4,7.07,466,93,0.482591775154014,"FSCN1","Not significant",0.000749095230750303,0.00119241224435827
"549",0.499668465700529,0.35291213639053,0.64648194042695,0.826559800108112,0.53993803467589,0.950864304559774,0.715276055336286,-0.999999999219257,3,3.58,2.85,1.01,10.5,0.636,0.615,0.415,0.989,6.46,4.76,1.03,22.1,50,0.326891334407583,"CCDC126","Not significant",0.0921076776828585,0.0961683387419953
"550",0.702917605715971,0.223559457035995,0.951084238940621,0.958033744908939,0.749876487448304,0.994280174016022,0.300923093310108,-1,3,27.9,15.3,1.81,131,0.359,0.317,0.0513,0.864,195,53.9,2.33,1250,96,0.255116139192968,"PTGES3","Not significant",0.00456440677699283,0.00603820024585837
"551",0.612493505395902,0.168183391535333,0.925129131541844,0.782555960165621,0.319691188041366,0.964988484556546,1.50903617232785,-1,3,5.18,2.76,0.286,25,0.681,0.504,0.0801,2.37,38.6,5.71,0.122,266,77,0.170062454769719,"YARS1","Not significant",0.0486266950292579,0.0528149003058271
"552",0.62222222222167,0.474113495722343,0.75056371172372,0.799999999562126,0.620512224045943,0.907279906111666,1.75465206495574e-10,NA,4,3.37,3.09,1.55,6.85,0.486,0.477,0.306,0.714,7.67,6.59,2.25,19.4,NA,0.177777777340456,"RELN","Not significant",0.00265979388091211,0.0037538660732059
"553",0.888888888888889,0.800031241164549,0.941165658932032,0.782608695652173,0.572026253621005,0.906509751958988,4.14437747921654e-09,NA,4,4.5,4.07,2.05,9.49,0.152,0.145,0.0741,0.276,34.9,28.8,8.59,96.6,NA,0.106280193236716,"PSMB6","Not significant",1.24198733302675e-09,6.28109218942175e-09
"554",0.903577647325992,0.64443523697502,0.979778518634805,0.646549712526859,0.342892518490281,0.865092262815663,1.07377386680079,-0.526223833960172,4,2.9,2.51,1.15,6.95,0.215,0.153,0.0271,0.764,36.6,17.2,1.55,192,85,0.257027934799133,"ADAMTSL2","Not significant",0.00315168614471491,0.00437809334265834
"555",0.720552041960013,0.469749727820682,0.882420310932589,0.721761054092998,0.407564081934377,0.90724679685046,1.19107172893498,-1,5,3.16,2.56,0.877,9.01,0.457,0.392,0.137,1.16,12.4,6.69,0.752,59.1,78,0.00120901213298497,"ADA2","Not significant",0.00075115102449015,0.00119372773286405
"556",0.5,0.369716171836571,0.630283828163429,0.79166666664692,0.586588623944455,0.910529842057631,8.85601009074721e-12,NA,3,2.65,2.38,1.13,5.74,0.649,0.638,0.453,0.918,4.47,3.8,1.24,11.6,NA,0.29166666664692,"ADH4","Not significant",0.0293821586498538,0.032982746877466
"557",0.513157894736842,0.434033158873472,0.591628601466919,0.830188678782139,0.704736717743802,0.909205568841604,3.46958294842854e-10,NA,5,3.2,3.02,1.69,5.73,0.593,0.589,0.481,0.731,5.58,5.15,2.35,11.3,NA,0.317030784045298,"MDH2","Not significant",7.77650505475738e-05,0.000156335122322348
"558",0.69085998511809,0.626927240485115,0.748236459776544,0.838590988327769,0.693058598073394,0.922806570508453,1.18323352344037,-0.0338842516053107,11,4.61,4.27,2.23,8.99,0.375,0.371,0.293,0.481,12.9,11.6,4.79,28.2,76,0.147731003209679,"IGHV1-24","70-79%",8.21496455516178e-11,5.17969518380655e-10
"559",0.723027486554981,0.624502917951009,0.803821557043166,0.738507456597743,0.581441327683348,0.851669780517755,1.14621465344711,-0.665429730415919,14,2.92,2.76,1.58,5.18,0.388,0.377,0.242,0.599,8.42,7.37,2.68,20.3,79,0.0154799700427618,"F13A1","70-79%",1.31217672145122e-11,9.80095074253183e-11
"560",0.592521150875592,0.36765071022913,0.784333938213856,0.917079202435923,0.657408898168714,0.984554130897315,0.972433177460502,1,3,9.46,6.99,1.94,31.8,0.461,0.457,0.262,0.681,21.6,16.1,3.57,72.3,82,0.324558051560331,"KRT85","Not significant",0.0214247377918691,0.0247659766617915
"561",0.35,0.240574067100259,0.477878542290508,0.871287128712869,0.790844246884024,0.923773171609211,5.1186518114878e-10,NA,4,2.85,2.71,1.47,5.01,0.748,0.748,0.595,0.896,3.95,3.64,1.66,8.02,NA,0.521287128712869,"SPTAN1","Not significant",7.39510238364492e-11,4.69323164347662e-10
"562",0.745045524433535,0.571890702937119,0.864730788324264,0.746769370332962,0.614668936025629,0.845002493676423,0.643400310135501,0.936350555689166,8,2.98,2.91,2.08,4.28,0.35,0.344,0.201,0.534,9.04,8.61,4.71,15.8,81,0.0017238458994272,"PGK1","80-89%",0.00220299811491642,0.00316905358456866
"563",0.7102609079836,0.409170672517751,0.896664233494028,0.726883076568811,0.547300075445674,0.854204233540948,0.335122409504233,-0.65945410814839,5,2.73,2.55,1.15,5.36,0.435,0.403,0.136,0.904,9.21,6.51,1.29,33.2,76,0.0166221685852114,"ICAM3","Not significant",0.0077547115954921,0.00970338267941087
"564",0.79627678046451,0.427200213413415,0.953454107136051,0.612947001845567,0.132782591371966,0.942459844710377,1.89252376405288,-1,3,3.59,2.04,0.528,16.3,0.719,0.339,0.0517,3.79,40.6,6.21,0.14,275,79,0.183329778618943,"SEMA4B","Not significant",0.00655171496667888,0.00832685239875025
"565",0.818304379704606,0.687261612908435,0.90224793138121,0.834529865851984,0.624535316050417,0.93861916445335,0.278659004697569,-1,4,5.63,4.9,2.11,13.5,0.232,0.222,0.115,0.408,28.9,22.7,5.82,88.8,89,0.0162254861473782,"GNAI2","80-89%",1.48122442206268e-06,4.16889540238512e-06
"566",0.831727421146291,0.577728659735221,0.946968663225027,0.93541877156436,0.430487846289537,0.996409983784224,1.6457116239435,1,3,34.2,12.5,1.55,200,0.215,0.194,0.068,0.469,175,71.6,5.24,982,92,0.103691350418069,"PSME1","Not significant",0.0393368536061515,0.0435035134983748
"567",0.631280779077877,0.390158942818866,0.820843797145294,0.605707568017991,0.446258229420823,0.745434596599866,0.480119194922978,-1,6,1.67,1.59,0.776,2.99,0.647,0.611,0.259,1.25,3.44,2.63,0.621,11.1,64,0.0255732110598866,"ADAMTSL4","Not significant",0.0458382483314659,0.050179187294085
"568",0.906067613303395,0.699754603843863,0.97556374984768,0.872321965159614,0.555233108617827,0.973952885687201,1.21706477543969,-1,4,9.97,6.98,1.79,36.1,0.142,0.111,0.0264,0.442,167,65.8,4.53,960,95,0.0337456481437818,"PODXL","90+%",1.3636979381131e-06,3.89456087619946e-06
"569",0.77120491485051,0.54893141264661,0.903252756393557,0.698020433774916,0.499156741535206,0.842792087927261,0.0984007121630638,1,3,2.67,2.51,1.43,4.87,0.353,0.333,0.14,0.68,9.55,7.79,2.22,27.3,73,0.0731844810755947,"MMP14","Not significant",0.0146480095219355,0.0175378757654739
"570",0.483606557377049,0.39635361499622,0.571870592799836,0.63793103315436,0.507729456018835,0.750610445137593,6.9587553790554e-08,NA,4,1.37,1.33,0.926,2.01,0.82,0.811,0.631,1.07,1.74,1.65,0.868,3.14,NA,0.154324475777311,"MFAP4","Not significant",0.109207685483315,0.113049746912899
"571",0.748795056234622,0.483781438856819,0.904589224958705,0.700728701209234,0.489804351660276,0.850982625630409,0.652431549397068,-1,5,2.71,2.47,1.07,5.71,0.406,0.362,0.12,0.94,10.7,6.96,1.14,43,77,0.0480663550253877,"PYGB","Not significant",0.000347715520448634,0.000594422130907789
"572",0.577191877449545,0.45764259962047,0.688335536054904,0.654369668204239,0.525879961403043,0.763685557556852,0.714556894298579,-1,12,1.73,1.67,1.01,2.81,0.663,0.647,0.421,0.993,2.9,2.58,1.02,6.6,65,0.0771777907546941,"SPARC","Not significant",2.0656462995869e-05,4.66451757418344e-05
"573",0.689038098510003,0.601760957455341,0.764668001049103,0.830150571163235,0.704385773372705,0.909300078161113,1.07635914364795,0.286574643359407,13,4.26,4.04,2.34,7.47,0.38,0.377,0.285,0.491,11.6,10.8,5.13,22.8,80,0.141112472653232,"S100A9","80-89%",3.74151206285967e-07,1.17954812111582e-06
"574",0.609326106471209,0.497483646892429,0.710749374769575,0.696536234945426,0.561011997208864,0.80478049949626,0.907766409110591,-1,13,2.1,2.01,1.17,3.55,0.576,0.561,0.367,0.869,4.06,3.58,1.35,9.53,69,0.0872101284742176,"IGHV3-13","Not significant",6.95968945359584e-11,4.4459595127905e-10
"575",0.487148305521005,0.326994898100929,0.649984740703967,0.841376994524843,0.702798762161174,0.922467707032219,1.28106607767033,-0.930305909291659,13,3.46,3.07,1.17,8.01,0.623,0.611,0.385,0.932,6.49,5.04,1.25,20.3,73,0.354228689003838,"IGHV1-2","Not significant",4.25187847618105e-09,1.92924018708963e-08
"576",0.615384615384615,0.477846497923925,0.736659774670017,0.75,0.609519037817408,0.852196520692867,2.03714160874573e-12,NA,3,2.56,2.45,1.48,4.29,0.523,0.516,0.344,0.74,5.29,4.81,2.04,11.3,NA,0.134615384615385,"NDST1","Not significant",0.00112420848924125,0.00173546227684956
"577",0.803243791351368,0.488875573238309,0.945725132923209,0.692859875850831,0.463581840448518,0.854827682752945,0.413483816559907,-1,3,2.82,2.56,1.09,6.05,0.342,0.288,0.0708,0.915,15.8,9.21,1.2,70.6,77,0.110383915500537,"CCT2","Not significant",0.00447017402313682,0.00592160842628356
"578",0.699890562440626,0.500660355157576,0.844344078121419,0.748776858496407,0.622658485690633,0.843347800689426,0.740751769327307,-0.874241789925982,11,2.9,2.77,1.43,5.12,0.421,0.402,0.192,0.758,8.63,6.95,1.9,25.3,79,0.048886296055781,"F7","70-79%",1.33827326909384e-09,6.73297069580374e-09
"579",0.722822656554239,0.307286225742522,0.938765214515971,0.95102853192373,0.686601742891635,0.994224468907294,1.32121736797993,1,3,21.1,13.9,2.71,83.1,0.325,0.298,0.076,0.707,73.6,50.6,9.27,276,94,0.228205875369491,"CILP","Not significant",0.0194399722300026,0.0226333489632284
"580",0.734714464124659,0.567452458089369,0.853945267656575,0.745615990255612,0.509082632507005,0.892294630498649,0.467278883257944,-1,3,3.2,2.86,1.39,7,0.38,0.362,0.187,0.678,10.3,8.12,2.12,31.1,77,0.0109015261309531,"KIT","70-79%",0.00187543934730295,0.00273021230319514
"581",0.738950886210599,0.503322735531886,0.887729371284032,0.852521770795292,0.547323350928902,0.965080788603249,1.6298050192893,0.456735753807192,6,6.28,4.89,1.69,19.1,0.331,0.318,0.144,0.593,22.3,16.3,3.49,76.8,85,0.113570884584693,"CD109","80-89%",0.0383032915836065,0.0424571873603674
"582",0.70560590112851,0.411297068535513,0.891570178781549,0.866663992843475,0.554040419878304,0.971433795255106,1.73742863718962,-0.912568381777969,6,7.72,5.21,1.05,29.4,0.394,0.344,0.115,0.964,39,15.6,1.09,221,85,0.161058091714965,"DPP4","Not significant",2.90348970659363e-05,6.335479786747e-05
"583",0.843483189950066,0.584648730592063,0.953773213653977,0.666372864839041,0.481176575015521,0.81137662314298,0.81248527206211,0.132619310901541,7,2.59,2.47,1.48,4.42,0.27,0.239,0.0704,0.642,14.3,10.8,2.45,47.3,79,0.177110325111025,"GPI","Not significant",0.0149978294360358,0.0179345965300378
"584",0.595744680851064,0.451454609170085,0.725184523229129,0.913043478260869,0.711150186908561,0.978156659507827,3.84752956133836e-09,NA,3,8.79,6.79,1.99,27.6,0.457,0.451,0.301,0.652,21.3,15.5,3.24,73.9,NA,0.317298797409805,"LEP","Not significant",0.00274171376391505,0.00385826676052393
"585",0.710009101751638,0.626049280576229,0.781691580972903,0.68947573193566,0.524844885414348,0.816958804698246,1.05521411523695,-1,11,2.41,2.28,1.36,4.17,0.436,0.421,0.275,0.684,6.2,5.44,1.99,14.9,75,0.0205333698159774,"IGHV1-46","70-79%",4.29237905940929e-19,2.20717163507061e-17
"586",0.608355678623581,0.518037875347291,0.691817152303164,0.780418565664738,0.671836433289213,0.860531532838168,1.05997924232158,-0.826143109476255,19,2.88,2.77,1.65,4.78,0.51,0.503,0.367,0.694,6.05,5.52,2.39,12.7,73,0.172062887041157,"AZGP1","70-79%",2.48224830200926e-15,4.15562603663964e-14
"587",0.822081735530839,0.652447773778414,0.919176841049744,0.561618423157561,0.383871716085756,0.724842885654497,0.148330459020836,-1,3,1.93,1.86,1.21,3.07,0.347,0.32,0.133,0.714,7.22,5.92,1.73,20.3,66,0.260463312373278,"ADSS2","Not significant",0.00196622069852419,0.00284530595866914
"588",0.630042903436197,0.519200915618081,0.728684854831857,0.709067772597139,0.590258937717122,0.804818300230049,0.588857041345537,-1,10,2.24,2.16,1.33,3.59,0.533,0.523,0.349,0.779,4.59,4.15,1.72,10.1,72,0.0790248691609413,"ACTN1","70-79%",8.47395012390204e-10,4.64870371203891e-09
"589",0.759959623919345,0.585922420946429,0.876292743465947,0.688782884428929,0.378504711747545,0.88941410999178,1.41208847029434,-0.763068197229756,6,2.88,2.42,1.05,7.42,0.4,0.354,0.153,0.921,10.8,7.02,1.15,43,79,0.0711767394904157,"REG1A","Not significant",0.000305203080903797,0.000529200342067119
"590",0.750193281514469,0.452947770855725,0.915911831781402,0.565966799287452,0.339264492156484,0.768062358918737,0.604490604523069,-1,3,1.85,1.72,0.747,3.77,0.53,0.444,0.118,1.44,6.68,3.92,0.519,29.7,68,0.184226482227017,"TFPI","Not significant",0.0232674487923011,0.0266423263883542
"591",0.649232296054404,0.481199913748057,0.78693839084781,0.672326035539703,0.458949742823467,0.83230052470219,1.07155281331188,-1,8,2.17,1.98,0.937,4.53,0.56,0.523,0.265,1.07,5.04,3.8,0.874,16.6,70,0.0230937394852985,"CHI3L1","Not significant",1.88478940346465e-05,4.33680215820895e-05
"592",0.569473560756836,0.424613520648571,0.703343356168681,0.813014994392931,0.662484351953949,0.905941446872321,0.737213430025563,-1,7,3.33,3.04,1.37,7,0.544,0.531,0.338,0.823,7.02,5.75,1.67,19.8,75,0.243541433636095,"SERPINA11","Not significant",7.9386289314166e-07,2.39391574298308e-06
"593",0.616975797037957,0.32459360592077,0.843724276671805,0.848752658671256,0.698554780163438,0.931456268993,0.171644917292289,1,5,4.33,3.95,1.73,9.09,0.467,0.457,0.188,0.806,11.6,9.04,2.27,36.2,85,0.231776861633299,"INHBE","Not significant",0.000659114388673182,0.00105610572838558
"594",0.636524337433974,0.48196501766305,0.767240014874261,0.884297296780156,0.682056930672812,0.964575958055555,0.908760994166527,1,5,6.4,5.45,2.14,16.2,0.422,0.419,0.282,0.58,15.8,13.4,4.35,41.2,81,0.247772959346182,"LGALS3","Not significant",0.00694485835242099,0.00878054356796976
"595",0.733804717258095,0.61414415988635,0.826820594146098,0.578150118653271,0.383003642387229,0.751604252320329,0.782232312692878,-1,6,1.83,1.73,1.06,3.18,0.493,0.462,0.249,0.914,4.53,3.78,1.16,12.3,73,0.155654598604825,"IGKV2D-29","Not significant",8.08990103618585e-06,2.01417792465037e-05
"596",0.545834032969556,0.370028607751865,0.710908116144641,0.779562036830251,0.670560588926848,0.860026528007416,0.526945302671375,-1,9,2.6,2.47,1.23,4.73,0.594,0.584,0.348,0.897,5.02,4.25,1.37,13.2,76,0.233728003860695,"PVR","Not significant",2.8923468356529e-08,1.13244708766894e-07
"597",0.719219656790971,0.360353029670936,0.920927817486331,0.582948615695663,0.403665489076499,0.74268948381727,0.216900515645465,-1,3,1.77,1.7,0.721,3.22,0.549,0.486,0.122,1.32,5.68,3.58,0.544,23.6,62,0.136271041095308,"TARS1","Not significant",0.183353839087309,0.187209860939829
"598",0.580246913580247,0.470663558833187,0.682450189441061,0.853658536585366,0.710448589290344,0.932743304804785,9.1953779069795e-10,NA,4,4.31,3.95,1.94,8.77,0.5,0.496,0.367,0.659,9.12,8.07,3.06,21.3,NA,0.273411623005119,"BIN2","Not significant",0.000123483306156354,0.000236961047979881
"599",0.856109721133889,0.51889995113755,0.970432301292418,0.891227765298532,0.575965181616995,0.980168563805393,1.48175443308478,-0.999999999999999,4,11.8,7.69,1.42,47.1,0.221,0.165,0.0309,0.731,180,48.7,2.02,1170,94,0.035118044164643,"AK1","90+%",1.95883934467633e-06,5.43438001051634e-06
"600",0.888888888888792,0.738852768049267,0.95766438804664,0.785714285714285,0.505670293903895,0.929293283603303,7.61670986684395e-08,-1,3,4.86,4.09,1.75,12.5,0.163,0.146,0.0537,0.368,41.7,29.3,5.64,152,91,0.103174603174507,"ARHGDIA","90+%",6.27189442815808e-05,0.000127406056270743
"601",0.661567333268554,0.53166781971893,0.770958645156834,0.666834590832577,0.49327971124987,0.804504412587826,0.962700171605568,-0.916773865404935,10,2.1,1.98,1.11,3.78,0.531,0.509,0.298,0.894,4.65,3.92,1.24,12.4,71,0.0052672575640238,"COLEC11","Not significant",1.94813849562798e-06,5.42601537844326e-06
"602",0.591478657958034,0.409434651061964,0.751469654512775,0.835751807579883,0.657707101268996,0.930913895815746,1.56610171802759,-0.294707856585813,13,4.04,3.56,1.47,9.34,0.505,0.494,0.287,0.79,9.35,7.36,1.9,28.5,77,0.244273149621848,"DBH","Not significant",0.000921951064932818,0.00145091488500772
"603",0.831071501986433,0.617434203589734,0.937485850439504,0.748289823474349,0.544060381895997,0.881040890001719,1.32322387417856,0.129801371472981,11,3.51,3.24,1.74,6.86,0.25,0.23,0.0848,0.531,18.7,14.6,3.71,57.4,85,0.0827816785120841,"PON3","80-89%",0.00232925764519537,0.00332115884505831
"604",0.834407283609073,0.67658008504206,0.923880724524301,0.696041142519595,0.514292179310439,0.831997215124833,0.385406770775962,0.999999999999987,5,2.85,2.71,1.71,4.81,0.254,0.242,0.114,0.466,13.2,11.5,4.17,31.9,82,0.138366141089479,"CADM1","80-89%",0.000690337054807876,0.00110431182902545
"605",0.687174541758937,0.613387311680535,0.752560015100452,0.688005930405318,0.545410877047737,0.802101538266645,0.765603577579588,0.220492723207639,9,2.27,2.2,1.51,3.45,0.462,0.457,0.349,0.607,5.12,4.85,2.53,9.28,73,0.000831388646380882,"IGHD","70-79%",2.07128151932057e-06,5.68139648378609e-06
"606",0.581750849748608,0.401653180726592,0.742405984217728,0.77973696236266,0.619362405335774,0.885078342998899,0.832993686426756,-0.597926956023466,8,2.85,2.62,1.22,5.81,0.554,0.539,0.309,0.881,6.07,4.93,1.39,17.5,75,0.197986112614052,"MAN1A1","Not significant",0.00033944583234903,0.000582335518040474
"607",0.807308540420512,0.564631200393053,0.93119882892093,0.644612624929152,0.326741170283485,0.871450368112656,0.946605570197539,0.674831878063755,3,2.52,2.22,1.25,5.51,0.332,0.312,0.128,0.649,9.33,7.61,2.17,26.6,80,0.162695915491359,"PPP2R1A","Not significant",0.053314388500941,0.0575203013715708
"608",0.469813721486036,0.304652489100558,0.641862179143293,0.927245996166943,0.745066193287692,0.982325517104708,0.27765200209239,-1,3,8.58,6.36,1.61,28.7,0.586,0.58,0.382,0.825,16.6,11.3,2.01,63.4,88,0.457432274680907,"NQO2","Not significant",0.00317160037383897,0.00439318682310648
"609",0.568181818181818,0.463224274859373,0.667354209688317,0.767441860465115,0.61926372496036,0.870052230576177,6.17494746267132e-11,NA,5,2.56,2.43,1.43,4.46,0.573,0.566,0.421,0.762,4.74,4.34,1.91,9.9,NA,0.199260042283296,"ANXA5","Not significant",0.00186812543576636,0.00272364834553924
"610",0.784329070694669,0.444428286233614,0.942964716563178,0.745581148953233,0.504090009529312,0.894164494193357,0.654288724393078,-1,4,3.45,3.02,1.07,8.33,0.349,0.294,0.0687,0.941,20.5,10.6,1.14,100,81,0.0387479217414362,"CAST","Not significant",0.00132942377860056,0.00200134959538162
"611",0.698292981143616,0.51701085374169,0.833452340696577,0.691368330302686,0.525992701471255,0.818910543565447,0.770541288911063,-0.999999999999999,8,2.39,2.26,1.16,4.42,0.464,0.438,0.211,0.867,6.59,5.19,1.34,20.1,75,0.0069246508409303,"MRC1","70-79%",2.25154141869523e-07,7.28748905851023e-07
"612",0.567194937924295,0.421713953974572,0.701944083470819,0.84069112678167,0.40593667543128,0.976050048343753,1.68269514117457,-0.999999999999999,4,5.96,3.53,0.835,26,0.585,0.525,0.324,1.23,14,6.91,0.676,70.8,63,0.273496188857375,"CALML5","Not significant",0.0757630296326364,0.0798761148461346
"613",0.686675865632098,0.562347021185843,0.788941272216198,0.707995231808667,0.605793060567658,0.792764768343988,0.0974623530191093,0.999999999999968,8,2.38,2.34,1.67,3.35,0.45,0.444,0.298,0.63,5.62,5.31,2.74,10.3,73,0.0213193661765684,"GOLM1","70-79%",3.54039702250814e-05,7.57155140995061e-05
"614",0.666651085518022,0.527692312170121,0.781643791659037,0.737600343380166,0.527593565551402,0.876162381174274,0.466837365618493,-0.999997140737171,4,2.75,2.52,1.35,5.46,0.47,0.458,0.286,0.729,6.56,5.62,1.88,16.8,66,0.0709492578621439,"KRTDAP","<70%",0.00590083497123156,0.00757898248289133
"615",0.585731300330128,0.457134983557954,0.703615552672186,0.723643584943116,0.583174635666339,0.830531085391706,0.935086403653017,-1,12,2.24,2.12,1.13,4.04,0.589,0.573,0.364,0.907,4.31,3.7,1.25,10.9,70,0.137912284612988,"IGHV6-1","Not significant",1.59490525007832e-10,9.55958640633366e-10
"616",0.888462971151068,0.53762350964289,0.982004843996484,0.504649549819871,0.340021387987807,0.668275648359461,0.203658229884908,-1,3,1.79,1.76,0.94,2.81,0.311,0.224,0.0321,1.09,15.5,8.1,0.863,75.5,57,0.383813421331197,"TRAP1","Not significant",0.0796231172989887,0.0837638644607996
