"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"DBH","DBH",-0.74768931516124,99.9195668419446,1.14,">=",-7.785315584549,"maximize_metric",-0.0833333333333334,0.333333333333333,0.25,0.666666666666667,0.444444444444444,"COVID19","HC",0.8,"class","x",NA,9,3,2,1,1.44991529723862,-0.980829253011726,"Sensitivity: 48",0.25,0.666666666666667,-0.903718016108623,0.408178484705528,4.71,4.2460366763881,0.225373496623572,0.901493986494289,-0.347651541518595,1.44991529723862,"Neither: 78","(0.8, Inf]"
"MAN1A1","MAN1A1",2.33052436640792,89.5353841761734,0.62,">=",-9.26310149388705,"maximize_metric",0.583333333333333,0.666666666666667,0.583333333333333,1,0.75,"COVID19","HC",0.8,"class","x",NA,5,7,3,0,-1.39387118973937,-0.538996500732687,"Specificity: 57",0.583333333333333,0.9999,-5.71027302372484,0.000292952196703218,6201.38013801448,2117.76665094489,0.08537481188917,0.34149924755668,-2.324008388227,-1.39387118973937,"FN: 157","(-Inf,-0.8]"
"SPP2","SPP2",0.455743284256439,33.5092196675127,0.82,"<=",-10.1970975270983,"maximize_metric",0.15,0.5,0.4,0.75,0.55,"COVID19","HC",0.714285714285714,"class","x",NA,6,4,3,1,-0.300107156286297,-0.628608659422374,"Neither: 137",0.4,0.75,-0.797296530625209,0.363362324409536,4.85333333333333,4.11018820864597,0.338751775437855,0.846879438594636,-0.540399487465615,-0.300107156286297,"Neither: 78","(-0.8,0.8]"
"IGHV4-4","IGHV4-4",0.385081816977761,29.0273215928865,1,">=",-9.74036282164009,"maximize_metric",0.466666666666667,0.75,0.8,0.666666666666667,0.6,"COVID19","HC",0.625,"class","x",NA,1,4,2,1,0.684280473821467,0.182321556793955,"Neither: 137",0.8,0.666666666666667,-0.693147180559945,0.514209377719281,4.5,4.00323311378837,0.533764415171782,0.889607358619637,-0.389602325607943,0.684280473821467,"Neither: 78","(-0.8,0.8]"
"IGLV1-47","IGLV1-47",2.10211293985572,34.9304019650949,1.19,">=",-9.14140750227864,"maximize_metric",0.568181818181818,0.8,0.818181818181818,0.75,0.727272727272727,"COVID19","HC",0.733333333333333,"class","x",NA,2,9,3,1,1.72335630560188,0.0870113769896299,"Sensitivity: 48",0.818181818181818,0.75,-1.41666781104673,0.413973621801285,5.84,4.2567696322189,0.2650541489551,0.728898909626524,-0.9567813032069,1.72335630560188,"FN: 157","(0.8, Inf]"
"INHBC","INHBC",-0.277831560572925,29.6583734440357,1.14,">=",-9.62924596066112,"maximize_metric",0,0.5,0.5,0.5,0.5,"COVID19","HC",0.75,"class","x",NA,6,6,2,2,1.44991529723862,0,"Sensitivity: 48",0.5,0.5,-0.194081210556785,0.624565123246693,4,4.11594692898304,0.342995577415253,1.02898673224576,0.102301187411681,1.44991529723862,"Neither: 78","(0.8, Inf]"
"EEF1A1","EEF1A1",-0.0836943556448886,59.616752233707,0.94,"<=",-10.1963386606802,"maximize_metric",0.285714285714286,0.583333333333333,0.285714285714286,1,0.514285714285714,"COVID19","HC",0.583333333333333,"class","x",NA,5,2,5,0,0.356151263785545,-1.25276296849537,"Neither: 137",0.285714285714286,0.9999,-8.65761394435736,0.000185980269761168,9401.06010601164,5055.35978071292,0.38410256196838,0.537743586755732,-1.63141466111517,0.356151263785545,"FN: 157","(-0.8,0.8]"
"INTS6L","INTS6L",1.973621450144,49.0186296094545,0.76,"<=",-5.54748779530249,"maximize_metric",0.323076923076923,0.777777777777778,0.923076923076923,0.4,0.646153846153846,"COVID19","HC",0.722222222222222,"class","x",NA,1,12,2,3,-0.628236366322219,0.836248024200619,"Neither: 137",0.923076923076923,0.4,0.747973033461799,0.754221656184498,4.36666666666667,6.05285767100852,0.53313485064667,1.38615061168134,1.3628188841647,-0.628236366322219,"FP: 7","(-0.8,0.8]"
"SELENOP","SELENOP",5.40675223620026,67.4596001102858,0.74,"<=",-8.27796128876555,"maximize_metric",0.818181818181818,0.875,0.818181818181818,1,0.890909090909091,"COVID19","HC",0.6875,"class","x",NA,2,9,5,0,-0.737612769667526,-0.200670695462151,"Neither: 137",0.818181818181818,0.9999,-6.81552586896204,0.000326104390970897,7401.26012601342,2270.47241947731,0.139440162941567,0.306768358471447,-2.44658209412661,-0.737612769667526,"FN: 157","(-0.8,0.8]"
"CFP","CFP",2.00775771545063,70.1330229684256,0.63,">=",-8.66296501272243,"maximize_metric",0.523076923076923,0.833333333333333,0.923076923076923,0.6,0.738461538461539,"COVID19","HC",0.722222222222222,"class","x",NA,1,12,3,2,-1.33918298806672,0.430782916092454,"Specificity: 57",0.923076923076923,0.6,0.12256794347869,0.604987125267725,3.85833333333333,4.50958586005394,0.449535058320711,1.16879115163385,0.595704789706106,-1.33918298806672,"Neither: 78","(-Inf,-0.8]"
"PI16","PI16",-0.580501539631073,23.0948038032257,1.02,"<=",-8.15946016614135,"maximize_metric",0.377777777777778,0.714285714285714,0.777777777777778,0.6,0.577777777777778,"COVID19","HC",0.642857142857143,"class","x",NA,2,7,3,2,0.793656877166774,0.259511195485085,"Neither: 137",0.777777777777778,0.6,-0.434007435220967,0.576513735619898,4.18333333333333,4.0833799728736,0.542281536902204,0.976106766423968,-0.0843249989412041,0.793656877166774,"Neither: 78","(-0.8,0.8]"
"IGHV2-70D","IGHV2-70D",-2.18629055550012,47.1252324021578,1.37,">=",-8.94934038173348,"maximize_metric",0.136363636363636,0.6,0.636363636363636,0.5,0.386363636363636,"COVID19","HC",0.733333333333333,"class","x",NA,4,7,2,2,2.70774393570965,0.241162056816888,"Sensitivity: 48",0.636363636363636,0.5,-0.51292891361436,0.654053464633524,4,3.91572063404971,0.355974603095428,0.978930158512427,-0.0743605655332136,2.70774393570965,"Neither: 78","(0.8, Inf]"
"IGHV3-49","IGHV3-49",2.5094633015889,99.3957709986413,0.62,">=",-8.6114053310609,"maximize_metric",0.461538461538462,0.588235294117647,0.461538461538462,1,0.634615384615385,"COVID19","HC",0.764705882352941,"class","x",NA,7,6,4,0,-1.39387118973937,-0.773189888233482,"Specificity: 57",0.461538461538462,0.9999,-5.71027302372484,0.00025816132748636,6201.38013801448,2402.97941085577,0.119228020828932,0.387491067694027,-2.16169213362526,-1.39387118973937,"FN: 157","(-Inf,-0.8]"
"CRTAC1","CRTAC1",2.92935375667688,43.3286698996682,0.77,"<=",-9.22072380064728,"maximize_metric",0.555555555555555,0.833333333333333,0.888888888888889,0.666666666666667,0.740740740740741,"COVID19","HC",0.75,"class","x",NA,1,8,2,1,-0.573548164649565,0.287682072451781,"Neither: 137",0.888888888888889,0.666666666666667,-0.347209379301402,0.541330308230636,4.155,4.10409010170574,0.329249105632229,0.987747316896688,-0.0432426815075434,-0.573548164649565,"Neither: 78","(-0.8,0.8]"
"H2AC20","H2AC20",2.59846766588904,136.75561556359,0.8,"<=",-8.19995272478883,"maximize_metric",0.777777777777778,0.857142857142857,0.777777777777778,1,0.777777777777778,"COVID19","HC",0.642857142857143,"class","x",NA,2,7,5,0,-0.409483559631604,-0.251314428280906,"Neither: 137",0.777777777777778,0.9999,-7.36815229158064,0.000291870699702034,8001.20012001288,2742.14009118681,0.190397832690129,0.342716098842232,-2.31971382579202,-0.409483559631604,"FN: 157","(-0.8,0.8]"
"HSPG2","HSPG2",0.331270291689884,74.4480890764714,0.87,"<=",-9.32958902505895,"maximize_metric",0.0833333333333333,0.4375,0.333333333333333,0.75,0.541666666666667,"COVID19","HC",0.75,"class","x",NA,8,4,3,1,-0.0266661479230294,-0.810930216216329,"Neither: 137",0.333333333333333,0.75,-0.880995352303792,0.345999492729139,4.98666666666667,4.24228195949498,0.283574997292445,0.850724991877336,-0.52682760003313,-0.0266661479230294,"Neither: 78","(-0.8,0.8]"
