"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"ECM1","ECM1",0.0905295425288751,390.529413379975,0.99,"<=",12.2994652570532,"maximize_metric",0.171712393566698,0.775757575757576,0.357142857142857,0.814569536423841,0.524124881740776,"COVID19","HC",0.0848484848484849,"class","x",NA,9,5,123,28,-0.675982581051083,-0.824523935738651,"Neither: 216",0.357142857142857,0.814569536423841,-1.46107813711639,0.331726745401775,6.57884727061557,4.49574183226078,7.37055975165712,0.683363155782779,-1.59904856188496,-0.675982581051083,"FN: 159","(-0.8,0.8]"
"UGT8","UGT8",0.17542861544496,545.417053839545,1.07,">=",17.4421658825684,"maximize_metric",0.182339021048699,0.396551724137931,0.838709677419355,0.343629343629344,0.539419603935733,"COVID19","HC",0.106896551724138,"class","x",NA,5,26,89,170,-0.419055402047946,0.892301025503734,"Neither: 216",0.838709677419355,0.343629343629344,0.542916575154955,0.741762701100775,4.33658096497026,5.04384863035481,9.71745762918803,1.16309338418853,0.823638329532829,-0.419055402047946,"FP: 49","(-0.8,0.8]"
"PUS10","PUS10",0.134877602642528,71.6682372933829,0.74,"<=",13.7461986865222,"maximize_metric",0.2875,0.659090909090909,0.625,0.6625,0.559375,"COVID19","HC",0.0909090909090909,"class","x",NA,3,5,53,27,-1.47888001543589,-0.0582689081239758,"Specificity: 84",0.625,0.6625,-0.284994680202052,0.503411844143211,4.09447938504542,4.00728322583202,9.78703969170811,0.978703969170811,-0.107547141443561,-1.47888001543589,"Neither: 186","(-Inf,-0.8]"
"ITIH2","ITIH2",1.67528963515231,467.193889958555,1.84,"<=",18.5113278519266,"maximize_metric",0.547894607239596,0.621160409556314,0.967741935483871,0.580152671755725,0.761511942871214,"COVID19","HC",0.10580204778157,"class","x",NA,1,30,152,110,2.05386869585725,0.51167416009183,"Sensitivity: 94",0.967741935483871,0.580152671755725,-1.509755776596,0.572969108606612,4.65833492822967,3.58602256698513,6.50611754314292,0.769807800906223,-1.16249423161103,2.05386869585725,"FN: 159","(0.8, Inf]"
"MEI1","MEI1",0.929394907850114,244.174325846032,1.31,">=",12.0503585066292,"maximize_metric",0.391304347826087,0.481481481481481,1,0.391304347826087,0.58695652173913,"COVID19","HC",0.148148148148148,"class","x",NA,0,4,9,14,0.351726134961465,0.93826963859293,"Neither: 216",0.9999,0.391304347826087,-0.00292627044207527,0.727093617490149,3.91547619047619,4.33003326256106,6.3587901058589,1.10587654014937,0.534687394582123,0.351726134961465,"Neither: 186","(-0.8,0.8]"
"VASN","VASN",0.401031281875499,512.676148024733,1.52,"<=",12.6768387169618,"maximize_metric",0.15819209039548,0.243654822335025,1,0.15819209039548,0.548305084745763,"COVID19","HC",0.101522842639594,"class","x",NA,0,20,28,149,1.0261599798447,1.84394522239863,"Sensitivity: 94",0.9999,0.15819209039548,0.623344498276218,0.887450054677495,4.83992329817833,5.97754572968693,10.9301896845432,1.23504968186929,1.18702501818381,1.0261599798447,"FP: 49","(0.8, Inf]"
"PI16","PI16",0.130040229554434,454.079662711623,1.08,"<=",13.1027298768019,"maximize_metric",0.147186147186147,0.493975903614458,0.666666666666667,0.480519480519481,0.521103896103896,"COVID19","HC",0.072289156626506,"class","x",NA,4,8,74,80,-0.386939504672554,0.327422401101295,"Neither: 216",0.666666666666667,0.480519480519481,-0.033063536686225,0.640702839061798,3.99359459459459,4.2462034489708,13.6450866433837,1.06325350467925,0.319436690766622,-0.386939504672554,"Neither: 186","(-0.8,0.8]"
"PRCC","PRCC",0.179616170755412,116.467366195314,1.26,">=",11.5865586095723,"maximize_metric",0.213333333333333,0.428571428571429,0.833333333333333,0.38,0.524166666666667,"COVID19","HC",0.107142857142857,"class","x",NA,2,10,38,62,0.191146648084504,0.785262469467751,"Neither: 216",0.833333333333333,0.38,0.113687070245482,0.723219382950884,3.97962648556876,4.41580756666897,9.24669602093295,1.10960352251195,0.553509038038648,0.191146648084504,"Neither: 186","(-0.8,0.8]"
"GGH","GGH",1.93652965688772,146.8561040595,1.52,">=",11.7168195987255,"maximize_metric",0.541528239202658,0.76,0.785714285714286,0.755813953488372,0.774086378737541,"COVID19","HC",0.14,"class","x",NA,3,11,65,21,1.0261599798447,0.0387979695409824,"Sensitivity: 94",0.785714285714286,0.755813953488372,-2.00855297231395,0.378476886157201,6.85983882783883,4.78839359648562,4.28791674924088,0.698032959178749,-1.52496454907385,1.0261599798447,"FN: 159","(0.8, Inf]"
"NEO1","NEO1",0.442332753672641,250.009308970295,1.28,">=",15.9307379566023,"maximize_metric",0.18695652173913,0.661654135338346,0.5,0.68695652173913,0.565217391304348,"COVID19","HC",0.135338345864662,"class","x",NA,9,9,79,36,0.255378442835288,-0.317662904663717,"Neither: 216",0.5,0.68695652173913,-1.21626020443586,0.458954971354842,5.13699015471167,4.11970262353575,5.12368556768457,0.801968175811498,-1.00008103750188,0.255378442835288,"FN: 159","(-0.8,0.8]"
