"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"BRPF3","BRPF3",0.848379730898692,959.544268431073,0.82,">=",8.91789873349986,"maximize_metric",0.473684210526316,0.555555555555556,0.473684210526316,1,0.597744360902256,"COVID19","HC",0.844444444444444,"class","x",NA,20,18,7,0,0.640497259600174,-0.747214401830221,"Neither: 258",0.473684210526316,0.9999,-7.55236109912017,0.000196868805266385,8201.1801180127,4166.39065708252,0.0935832410377956,0.50802330849089,-1.7623701189064,0.640497259600174,"FN: 403","(-0.8,0.8]"
"PKD1L3","PKD1L3",1.89714257559995,222.301746129785,0.7,">=",8.57082898206281,"maximize_metric",0.55,0.653846153846154,0.55,1,0.716666666666667,"COVID19","HC",0.769230769230769,"class","x",NA,9,11,6,0,0.0966957073065893,-0.59783700075562,"Neither: 258",0.55,0.9999,-6.44710825388297,0.000254410551531869,7001.30013001377,2752.75853797605,0.117953458080248,0.393178193600828,-2.17377090735385,0.0966957073065893,"FN: 403","(-0.8,0.8]"
"SAAL1","SAAL1",0.644849776221845,890.467696593259,0.77,"<=",13.2523482588807,"maximize_metric",0.461538461538462,0.543478260869565,0.461538461538462,1,0.567765567765568,"COVID19","HC",0.847826086956522,"class","x",NA,21,18,7,0,0.413913279477847,-0.773189888233482,"Neither: 258",0.461538461538462,0.9999,-7.09183908027134,0.000202516694264752,7701.23012301315,3803.38593214057,0.0886428534866366,0.493867326568404,-1.81308000003398,0.413913279477847,"FN: 403","(-0.8,0.8]"
"SENP7","SENP7",6.74876135448308,50.9141043500189,0.81,"<=",8.076251566287,"maximize_metric",0.928571428571429,0.95,0.928571428571429,1,0.964285714285714,"COVID19","HC",0.7,"class","x",NA,1,13,6,0,0.595180463575709,-0.0741079721537218,"Neither: 258",0.928571428571429,0.9999,-7.4602566953504,0.000323009582986674,8101.19011901279,2508.85592343612,0.132724198715378,0.309689797002549,-2.47284494476176,0.595180463575709,"FN: 403","(-0.8,0.8]"
"FAM114A1","FAM114A1",4.24492840072272,132.358533156894,0.51,">=",6.99630662570186,"maximize_metric",0.828571428571429,0.842105263157895,0.828571428571429,1,0.923809523809524,"COVID19","HC",0.921052631578947,"class","x",NA,6,29,3,0,-0.764323417158252,-0.18805223150294,"Neither: 258",0.828571428571429,0.9999,-4.69712458225741,0.000520675788838518,5101.49014901546,980.987059565579,0.0164823615550544,0.192294218142301,-2.8933820633809,-0.764323417158252,"FN: 403","(-0.8,0.8]"
"CLEC3B","CLEC3B",8.29583139899116,63.1278117462183,0.91,"<=",14.3147497756367,"maximize_metric",0.974358974358974,0.978260869565217,0.974358974358974,1,0.996336996336996,"COVID19","HC",0.847826086956522,"class","x",NA,1,38,7,0,1.04834842382036,-0.0259754864032607,"Sensitivity: 101",0.974358974358974,0.9999,-8.38130073304806,0.000292935071965457,9101.0901090119,3107.58075733976,0.0612861644575127,0.341451487691857,-2.35906749236847,1.04834842382036,"FN: 403","(0.8, Inf]"
"FKBP15","FKBP15",0.787660113158879,535.940902500029,0.78,"<=",13.2039501556669,"maximize_metric",0.358974358974359,0.456521739130435,0.358974358974359,1,0.608058608058608,"COVID19","HC",0.847826086956522,"class","x",NA,25,14,7,0,0.459230075502312,-1.02450431651439,"Neither: 258",0.358974358974359,0.9999,-7.1839434840411,0.000179527798077188,7801.22012201306,4345.95127661589,0.099989812443237,0.557086097898035,-1.58661627630845,0.459230075502312,"FN: 403","(-0.8,0.8]"
"BABAM1","BABAM1",8.81419518377274,75.4923200380945,0.96,"<=",14.3104486048302,"maximize_metric",1,1,1,1,1,"COVID19","HC",0.844444444444444,"class","x",NA,0,38,7,0,1.27493240394269,0,"Sensitivity: 101",0.9999,0.9999,-8.84182275189689,0.000283337339214793,9601.04010401146,3389.22768530593,0.0650274771223376,0.353006304378404,-2.31767556464249,1.27493240394269,"FN: 403","(0.8, Inf]"
"ZBED6","ZBED6",3.86850790172672,78.8575545825851,0.4,">=",16.0948842451096,"maximize_metric",0.794871794871795,0.826086956521739,0.794871794871795,1,0.897435897435897,"COVID19","HC",0.847826086956522,"class","x",NA,8,31,7,0,-1.26280817342737,-0.2295744416445,"Specificity: 97",0.794871794871795,0.9999,-3.68397614078998,0.000786537349764557,4001.60016001644,510.159435511217,0.0228826155805391,0.127488858234432,-3.12552930087759,-1.26280817342737,"FN: 403","(-Inf,-0.8]"
"IGLV3-10","IGLV3-10",2.55313722879822,232.724559078486,0.47,">=",11.7441022719017,"maximize_metric",0.641025641025641,0.695652173913043,0.641025641025641,1,0.794871794871795,"COVID19","HC",0.847826086956522,"class","x",NA,14,25,7,0,-0.945590601256114,-0.444685821261446,"Specificity: 97",0.641025641025641,0.9999,-4.32870696717835,0.000438858836034641,4701.53015301582,1072.49008149146,0.0409437382064642,0.228115112864586,-2.76506363777135,-0.945590601256114,"FN: 403","(-Inf,-0.8]"
"NT5C3B","NT5C3B",0.985700213725361,624.850927874595,0.91,">=",7.1290984580645,"maximize_metric",0.545454545454545,0.642857142857143,0.545454545454545,1,0.613636363636364,"COVID19","HC",0.785714285714286,"class","x",NA,10,12,6,0,1.04834842382036,-0.606135803570316,"Sensitivity: 101",0.545454545454545,0.9999,-8.38130073304806,0.00020265066465495,9101.0901090119,4491.57635651831,0.134596554400287,0.49352069946772,-1.8143216955354,1.04834842382036,"FN: 403","(0.8, Inf]"
"CFHR2","CFHR2",5.58749626958084,117.535311399261,0.62,">=",12.4408636598341,"maximize_metric",0.846153846153846,0.869565217391304,0.846153846153846,1,0.941391941391941,"COVID19","HC",0.847826086956522,"class","x",NA,6,33,7,0,-0.265838660889133,-0.167054084663166,"Neither: 258",0.846153846153846,0.9999,-5.71027302372484,0.000406267928522418,6201.38013801448,1527.46705816751,0.0442096352631987,0.246310825037822,-2.69988254285409,-0.265838660889133,"FN: 403","(-0.8,0.8]"
