"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"RBP4","RBP4",3.57160323292807,116.779704363017,0.34,"<=",15.3392739002872,"maximize_metric",0.758974358974359,0.783410138248848,0.758974358974359,1,0.919347319347319,"COVID19","HC",0.898617511520737,"class","x",NA,47,148,22,0,-0.740386402397343,-0.275787284799632,"Neither: 62",0.758974358974359,0.9999,-3.13134971817139,0.00099718357452139,3401.66016601698,342.62194622287,0.0113635054032124,0.100721979710292,-2.86966224286822,-0.740386402397343,"FN: 66","(-0.8,0.8]"
"SAA1","SAA1",3.282715066685,128.27840927441,0.3,">=",16.3740742675185,"maximize_metric",0.784615384615384,0.806451612903226,0.784615384615385,1,0.909324009324009,"COVID19","HC",0.898617511520737,"class","x",NA,42,153,22,0,-0.866884581701412,-0.242561637171311,"Specificity: 22",0.784615384615385,0.9999,-2.76293210309232,0.00145918620213874,3001.70017001733,207.296533554953,0.00779135153310444,0.0690597067706985,-2.97069888240364,-0.866884581701412,"FN: 66","(-Inf,-0.8]"
"SAA2","SAA2",2.08740215856883,253.783182370217,0.18,">=",15.8040472049626,"maximize_metric",0.61025641025641,0.649769585253456,0.61025641025641,1,0.811421911421911,"COVID19","HC",0.898617511520737,"class","x",NA,76,119,22,0,-1.24637911961362,-0.493876065452217,"Specificity: 22",0.61025641025641,0.9999,-1.65767925785513,0.00356838197068522,1801.8201820184,52.2695480495175,0.00327284446844029,0.0290093032429935,-3.09850266301653,-1.24637911961362,"FN: 66","(-Inf,-0.8]"
"SAA4","SAA4",-0.25427357478237,2068.15669778998,1.5,">=",17.2817125727588,"maximize_metric",0.131701631701632,0.400921658986175,0.358974358974359,0.772727272727273,0.493473193473193,"COVID19","HC",0.898617511520737,"class","x",NA,125,70,17,5,2.92806079742065,-0.766675207212288,"Sensitivity: 18",0.358974358974359,0.772727272727273,-2.09349225673527,0.288810160126153,7.24705882352941,5.896770263455,0.0917995370684387,0.813677714924797,-0.594568102879894,2.92806079742065,"Neither: 35","(0.8, Inf]"
"SERPINA1","SERPINA1",2.77485775202436,2903.20344784989,0.5,">=",21.6992255006484,"maximize_metric",0.678321678321678,0.783410138248848,0.769230769230769,0.909090909090909,0.819114219114219,"COVID19","HC",0.898617511520737,"class","x",NA,45,150,20,2,-0.234393685181068,-0.167054084663166,"Neither: 62",0.769230769230769,0.909090909090909,-1.0559823666927,0.247267997603048,7.15,4.01483860292068,0.0633505104997346,0.561515888520375,-1.39923502011684,-0.234393685181068,"FN: 66","(-0.8,0.8]"
"SERPINA3","SERPINA3",2.81982425225313,927.343330765954,0.31,">=",19.4380711727086,"maximize_metric",0.785314685314686,0.84331797235023,0.830769230769231,0.954545454545455,0.874592074592075,"COVID19","HC",0.898617511520737,"class","x",NA,33,162,21,1,-0.835260036875395,-0.13888320769647,"Specificity: 22",0.830769230769231,0.954545454545455,-0.879604334118109,0.223696496381647,8.5904761904762,3.56278984268618,0.0467908609733644,0.414737176809366,-1.86761667467816,-0.835260036875395,"FN: 66","(-Inf,-0.8]"
"SERPINA4","SERPINA4",2.98252575421657,266.642444167871,0.34,"<=",15.3108537193445,"maximize_metric",0.683449883449883,0.788018433179724,0.774358974358974,0.909090909090909,0.882983682983683,"COVID19","HC",0.898617511520737,"class","x",NA,44,151,20,2,-0.740386402397343,-0.160409541944497,"Neither: 62",0.774358974358974,0.909090909090909,-0.657069494276267,0.28524318076387,5.566,3.51443361600244,0.0712361126178665,0.631410998203817,-1.176194589133,-0.740386402397343,"FN: 66","(-0.8,0.8]"
"SERPINA6","SERPINA6",1.05236412315971,154.860882151349,1.03,"<=",16.4555195903322,"maximize_metric",0.33962703962704,0.732718894009217,0.748717948717949,0.590909090909091,0.677156177156177,"COVID19","HC",0.898617511520737,"class","x",NA,49,146,13,9,1.44170719059784,0.236700159041369,"Sensitivity: 18",0.748717948717949,0.590909090909091,-0.410322109282884,0.590245219554406,4.15931623931624,4.11230694239043,0.111545396267372,0.988697830551703,-0.0360660532076924,1.44170719059784,"Neither: 35","(0.8, Inf]"
"SERPINA7","SERPINA7",1.41884240099847,479.151731829303,0.26,"<=",14.0254662881817,"maximize_metric",0.379487179487179,0.442396313364055,0.379487179487179,1,0.718181818181818,"COVID19","HC",0.898617511520737,"class","x",NA,121,74,22,0,-0.993382761005481,-0.968934465359577,"Specificity: 22",0.379487179487179,0.9999,-2.39451448801326,0.000546593161637551,2601.74017401769,477.414666976928,0.0207023622474937,0.183498210830057,-2.60551720685945,-0.993382761005481,"FN: 66","(-Inf,-0.8]"
"SERPINC1","SERPINC1",1.44555839107555,673.105533826745,0.51,"<=",18.9344399298973,"maximize_metric",0.373426573426574,0.654377880184332,0.646153846153846,0.727272727272727,0.72004662004662,"COVID19","HC",0.898617511520737,"class","x",NA,69,126,16,6,-0.202769140355051,-0.118263920493734,"Neither: 62",0.646153846153846,0.727272727272727,-0.188138262539816,0.445491750892627,3.91875,3.83186786842426,0.110319182896605,0.977829121128998,-0.0707489036225102,-0.202769140355051,"Neither: 35","(-0.8,0.8]"
"SERPIND1","SERPIND1",1.27052544946347,274.133321256176,0.55,"<=",16.3433173521431,"maximize_metric",0.398368298368298,0.640552995391705,0.625641025641026,0.772727272727273,0.7,"COVID19","HC",0.898617511520737,"class","x",NA,73,122,17,5,-0.0762709610509824,-0.21114940452839,"Neither: 62",0.625641025641026,0.772727272727273,-0.441030289020274,0.39017894836148,4.29647058823529,3.78735633350047,0.0994517418435404,0.88150407543138,-0.378129202533808,-0.0762709610509824,"Neither: 35","(-0.8,0.8]"
"SERPINF1","SERPINF1",-0.00131697197403361,859.935114783335,0.95,">=",16.6824426204918,"maximize_metric",0.141258741258741,0.373271889400922,0.323076923076923,0.818181818181818,0.518881118881119,"COVID19","HC",0.898617511520737,"class","x",NA,132,63,18,4,1.1887108319897,-0.929194136710063,"Sensitivity: 18",0.323076923076923,0.818181818181818,-1.40880645739125,0.246054612160403,6.50833333333333,5.25360530412968,0.0910700811116738,0.807212082580745,-0.615200410792877,1.1887108319897,"Neither: 35","(0.8, Inf]"
"SERPINF2","SERPINF2",0.266476254558885,1105.28021585276,0.63,"<=",16.9915841432509,"maximize_metric",0.191841491841492,0.382488479262673,0.328205128205128,0.863636363636364,0.55034965034965,"COVID19","HC",0.898617511520737,"class","x",NA,131,64,19,3,0.176725397557155,-0.9675130010122,"Neither: 62",0.328205128205128,0.863636363636364,-1.05438424411196,0.207551698199074,6.20631578947368,4.76420772050941,0.0866053833617286,0.767638625251686,-0.741482221039248,0.176725397557155,"Neither: 35","(-0.8,0.8]"
"SERPING1","SERPING1",1.60988991426102,2067.92819145005,0.21,">=",19.3186649369516,"maximize_metric",0.646853146853147,0.71889400921659,0.692307692307692,0.954545454545455,0.76969696969697,"COVID19","HC",0.898617511520737,"class","x",NA,60,135,21,1,-1.15150548513557,-0.321204764490425,"Specificity: 22",0.692307692307692,0.954545454545455,-0.565848087218788,0.228096412615505,6.4952380952381,3.23960577278731,0.0562710680136754,0.498766284666668,-1.59947361693689,-1.15150548513557,"FN: 66","(-Inf,-0.8]"
"TF","TF",2.74070669919424,202.151079447208,0.3,"<=",21.2567385815573,"maximize_metric",0.627039627039627,0.737327188940092,0.717948717948718,0.909090909090909,0.86013986013986,"COVID19","HC",0.898617511520737,"class","x",NA,55,140,20,2,-0.866884581701412,-0.236046956150118,"Specificity: 22",0.717948717948718,0.909090909090909,-0.557341276172159,0.280996045910379,5.17,3.43201267181544,0.0748938935475273,0.663832238262174,-1.07273602975171,-0.866884581701412,"FN: 66","(-Inf,-0.8]"
"TTR","TTR",2.54270860662592,469.281783243033,0.22,"<=",18.4975935623081,"maximize_metric",0.682051282051282,0.714285714285714,0.682051282051282,1,0.853146853146853,"COVID19","HC",0.898617511520737,"class","x",NA,62,133,22,0,-1.11988094030955,-0.382650430341993,"Specificity: 22",0.682051282051282,0.9999,-2.02609687293419,0.00252074975523212,2201.78017801804,89.0601191650943,0.00456349294828631,0.0404491420416287,-3.06199729679578,-1.11988094030955,"FN: 66","(-Inf,-0.8]"
"VTN","VTN",0.237388479103943,3065.14195160514,0.61,"<=",18.2219764109048,"maximize_metric",0.287179487179487,0.359447004608295,0.287179487179487,1,0.543589743589744,"COVID19","HC",0.898617511520737,"class","x",NA,139,56,22,0,0.113476307905121,-1.2476478678286,"Neither: 62",0.287179487179487,0.9999,-5.61816861995508,0.000180231966014125,6101.39013901457,3385.91749892594,0.0626088382963934,0.554941975808942,-1.42021285863872,0.113476307905121,"FN: 66","(-0.8,0.8]"
