"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"SERPINF2","SERPINF2",1.06428498647565,31.7140651577776,0.66,">=",5.155305,"maximize_metric",0.4,0.666666666666667,0.6,0.8,0.665,"COVID19","HC",0.666666666666667,"class","x",NA,8,12,8,2,-0.461614125778848,-0.287682072451781,"Neither: 116",0.6,0.8,-0.763216663445465,0.354841013637731,4.975,3.93699534041848,0.395677923660149,0.791355847320297,-0.805464752290716,-0.461614125778848,"FN: 146","(-0.8,0.8]"
"SAA2","SAA2",2.70758457006382,139.475777231766,0.41,">=",-3.662475,"maximize_metric",0.7,0.8,0.7,1,0.765,"COVID19","HC",0.666666666666667,"class","x",NA,6,14,10,0,-1.63147362671202,-0.356674943938732,"Specificity: 49",0.7,0.9999,-3.77608054455975,0.000702084556800342,4101.59015901635,585.56636057728,0.0713828463931305,0.142765692786261,-3.30932839500653,-1.63147362671202,"FN: 146","(-Inf,-0.8]"
"C7","C7",2.49133911757272,65.0838850264896,0.55,">=",2.902445,"maximize_metric",0.6,0.8,0.8,0.8,0.775,"COVID19","HC",0.666666666666667,"class","x",NA,4,16,8,2,-0.976352306189444,0,"Specificity: 49",0.8,0.8,-0.561632702433151,0.400429887652097,4.5625,3.79192324771164,0.415553232625933,0.831106465251866,-0.652008634712357,-0.976352306189444,"Neither: 57","(-Inf,-0.8]"
"CLU","CLU",-0.0114034974417976,78.2834158052833,1.03,">=",6.082325,"maximize_metric",0.2,0.6,0.6,0.6,0.54,"COVID19","HC",0.666666666666667,"class","x",NA,8,12,6,4,1.26977793560225,0,"Sensitivity: 42",0.6,0.6,-0.448278598777369,0.548247131238655,4.19166666666667,4.02590647818186,0.480227412904396,0.960454825808793,-0.152663007925803,1.26977793560225,"Neither: 57","(0.8, Inf]"
"MBL2","MBL2",0.855816801125544,42.1383620814147,0.87,">=",-1.28029175,"maximize_metric",0.3,0.6,0.5,0.8,0.655,"COVID19","HC",0.666666666666667,"class","x",NA,10,10,8,2,0.521067855005017,-0.470003629245736,"Neither: 116",0.5,0.8,-1.14805877083261,0.321702808416683,5.7625,4.37029578395198,0.379201369540302,0.758402739080605,-0.932679279151863,0.521067855005017,"FN: 146","(-0.8,0.8]"
"C6","C6",1.08596981989042,52.9876202914338,0.55,">=",2.431515,"maximize_metric",0.4,0.666666666666667,0.6,0.8,0.655,"COVID19","HC",0.666666666666667,"class","x",NA,8,12,8,2,-0.976352306189444,-0.287682072451781,"Specificity: 49",0.6,0.8,-0.561632702433151,0.365228722726814,4.5625,3.79019300981089,0.415363617513522,0.830727235027044,-0.653472642091303,-0.976352306189444,"Neither: 57","(-Inf,-0.8]"
"CPN1","CPN1",1.45755119420236,72.4836634394588,0.65,">=",2.883755,"maximize_metric",0.35,0.633333333333333,0.55,0.8,0.615,"COVID19","HC",0.666666666666667,"class","x",NA,9,11,8,2,-0.508408505816175,-0.374693449441411,"Neither: 116",0.55,0.8,-0.744890848807982,0.347274551142988,4.9375,3.93996882297882,0.39898418460545,0.797968369210901,-0.779937301661376,-0.508408505816175,"Neither: 57","(-0.8,0.8]"
"IGFBP2","IGFBP2",2.42601960432913,85.739227916564,0.48,">=",-2.5683825,"maximize_metric",0.55,0.733333333333333,0.65,0.9,0.815,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,9,1,-1.30391296645073,-0.325422400434628,"Specificity: 49",0.65,0.9,-0.945092860837246,0.254162327534687,6.48888888888889,3.92653380180699,0.302558255276224,0.605116510552447,-1.52443635695767,-1.30391296645073,"FN: 146","(-Inf,-0.8]"
"LBP","LBP",5.91487905713939,129.558320201939,0.79,">=",2.05708,"maximize_metric",0.75,0.833333333333333,0.75,1,0.925,"COVID19","HC",0.666666666666667,"class","x",NA,5,15,10,0,0.146712814706402,-0.287682072451781,"Neither: 116",0.75,0.9999,-7.27604788781087,0.000287072822903107,7901.21012101297,2753.12532154317,0.174221750806331,0.348443501612663,-2.51531512787043,0.146712814706402,"FN: 146","(-0.8,0.8]"
"VCAM1","VCAM1",1.43803756598638,64.5187316112182,0.5,">=",-4.56067,"maximize_metric",0.45,0.666666666666667,0.55,0.9,0.695,"COVID19","HC",0.666666666666667,"class","x",NA,9,11,9,1,-1.21032420637608,-0.492476485097794,"Specificity: 49",0.55,0.9,-0.993251773010284,0.233944400605095,6.66666666666667,4.09534237630202,0.307150678222652,0.614301356445303,-1.48897852347947,-1.21032420637608,"FN: 146","(-Inf,-0.8]"
"ORM2","ORM2",5.72216036063117,148.196153774052,0.86,">=",-1.172875,"maximize_metric",0.65,0.833333333333333,0.85,0.8,0.915,"COVID19","HC",0.666666666666667,"class","x",NA,3,17,8,2,0.47427347496769,0.0606246218164348,"Neither: 116",0.85,0.8,-1.12973295619513,0.377749677526856,5.725,4.10870005084281,0.358838432388018,0.717676864776036,-1.08990034591672,0.47427347496769,"FN: 146","(-0.8,0.8]"
"C4BPB","C4BPB",1.72226685249679,56.8140428493395,0.62,">=",3.834265,"maximize_metric",0.45,0.733333333333333,0.75,0.7,0.665,"COVID19","HC",0.666666666666667,"class","x",NA,5,15,7,3,-0.648791645928156,0.0689928714869514,"Neither: 116",0.75,0.7,-0.254251716046629,0.488020181439073,4.03809523809524,3.96585800872354,0.491055531740533,0.982111063481066,-0.0690597250721295,-0.648791645928156,"Neither: 57","(-0.8,0.8]"
"FLNA;FLJ00119","FLNA;FLJ00119",0.956644757896126,28.6137843898054,0.91,"<=",-2.44951,"maximize_metric",0.55,0.733333333333333,0.65,0.9,0.7,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,9,1,0.708245375154325,-0.325422400434628,"Neither: 116",0.65,0.9,-1.98050947255755,0.195667919448624,10.3111111111111,6.00589849606115,0.291234302071931,0.582468604143861,-1.61186794845451,0.708245375154325,"FN: 146","(-0.8,0.8]"
"CPN2","CPN2",2.02864917682455,85.8949858803033,0.5,">=",3.545995,"maximize_metric",0.3,0.566666666666667,0.4,0.9,0.69,"COVID19","HC",0.666666666666667,"class","x",NA,12,8,9,1,-1.21032420637608,-0.810930216216329,"Specificity: 49",0.4,0.9,-0.993251773010284,0.210036281486956,6.66666666666667,4.27936247964055,0.320952185973041,0.641904371946082,-1.3824178758061,-1.21032420637608,"FN: 146","(-Inf,-0.8]"
"PON1","PON1",0.34995405102115,178.517466822871,0.78,"<=",4.747315,"maximize_metric",0.25,0.533333333333333,0.35,0.9,0.565,"COVID19","HC",0.666666666666667,"class","x",NA,13,7,9,1,0.0999184346690748,-0.944461608840852,"Neither: 116",0.35,0.9,-1.66747654343281,0.17343467446287,9.15555555555556,5.97335795871348,0.326214937065663,0.652429874131327,-1.34178447725891,0.0999184346690748,"FN: 146","(-0.8,0.8]"
"HEL-S-99n;CALR","HEL-S-99n;CALR",0.959239985851204,102.026782986664,0.45,"<=",-4.608335,"maximize_metric",0.45,0.633333333333333,0.45,1,0.615,"COVID19","HC",0.666666666666667,"class","x",NA,11,9,10,0,-1.44429610656271,-0.798507696217772,"Specificity: 49",0.45,0.9999,-4.14449815963882,0.00040810156814433,4501.550155016,1104.21730975639,0.122648562354235,0.24529712470847,-2.91350875014922,-1.44429610656271,"FN: 146","(-Inf,-0.8]"
"CDH5","CDH5",0.344290209953852,26.9151751039403,1.14,"<=",-3.30766,"maximize_metric",0.35,0.633333333333333,0.55,0.8,0.6,"COVID19","HC",0.666666666666667,"class","x",NA,9,11,8,2,1.78451611601284,-0.374693449441411,"Sensitivity: 42",0.55,0.8,-1.64285576604465,0.311324219279872,6.775,4.91055083691262,0.362402275786909,0.724804551573819,-1.06238411597571,1.78451611601284,"FN: 146","(0.8, Inf]"
"IGFALS","IGFALS",2.32000359202362,144.750462306346,0.59,"<=",2.5235,"maximize_metric",0.65,0.766666666666667,0.65,1,0.79,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,10,0,-0.789174786040137,-0.430782916092454,"Neither: 116",0.65,0.9999,-5.43395981241554,0.000366488888272126,5901.41014101475,1611.28197247364,0.136516691262928,0.273033382525856,-2.80643372434369,-0.789174786040137,"FN: 146","(-0.8,0.8]"
"CFHR2","CFHR2",1.08279412938895,39.7056821764121,0.87,">=",1.799885,"maximize_metric",0.6,0.766666666666667,0.7,0.9,0.7,"COVID19","HC",0.666666666666667,"class","x",NA,6,14,9,1,0.521067855005017,-0.251314428280906,"Neither: 116",0.7,0.9,-1.88419164821148,0.205347324567958,9.95555555555556,5.65872920249306,0.284199569321638,0.568399138643276,-1.66618271548126,0.521067855005017,"FN: 146","(-0.8,0.8]"
"TAGLN2","TAGLN2",0.316436297912793,42.8249207892879,1.13,"<=",0.569614,"maximize_metric",0.4,0.766666666666667,0.9,0.5,0.68,"COVID19","HC",0.666666666666667,"class","x",NA,2,18,5,5,1.73772173597552,0.587786664902119,"Sensitivity: 42",0.9,0.5,-0.180218266945586,0.687027980217955,4,4.42456682960151,0.553070853700189,1.10614170740038,0.409757009534806,1.73772173597552,"Neither: 57","(0.8, Inf]"
