"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"C1QA","C1QA",0.933930273459596,28.9972362176649,1.12,">=",-0.0120088714297446,"maximize_metric",0.33625,0.666666666666667,0.65625,0.68,0.6225,"COVID19","HC",0.56140350877193,"class","x",NA,11,21,17,8,0.843110399021236,-0.035550984264319,"Sensitivity: 28",0.65625,0.68,-0.936783414056423,0.474162891745383,4.79411764705882,4.03557952786421,0.657638535023884,0.841777324830571,-0.645993002928754,0.843110399021236,"Neither: 60","(0.8, Inf]"
"C1QC","C1QC",-0.0331433097163617,24.2794060285937,0.9,">=",-0.432424683273952,"maximize_metric",0.15,0.596491228070175,0.75,0.4,0.52625,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,10,15,-0.0334567618659218,0.628608659422374,"Neither: 73",0.75,0.4,0.548176743672179,0.727664324288144,4.25,5.27596697728116,0.969846870823743,1.24140399465439,0.985606464173331,-0.0334567618659218,"FP: 7","(-0.8,0.8]"
"C9","C9",1.089611027523,19.1552682616771,0.82,">=",-0.394147616831647,"maximize_metric",0.27875,0.649122807017544,0.71875,0.56,0.64875,"COVID19","HC",0.56140350877193,"class","x",NA,9,23,14,11,-0.352208456733979,0.249576808382365,"Neither: 73",0.71875,0.56,0.010981771701211,0.599480580698444,3.97077922077922,4.31402506409492,0.848783549507637,1.08644294336978,0.352930049435992,-0.352208456733979,"Neither: 60","(-0.8,0.8]"
"LRG1","LRG1",1.78289441313879,37.7799828917157,0.7,">=",0.156017264314192,"maximize_metric",0.6075,0.789473684210526,0.6875,0.92,0.79375,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,23,2,-0.830335999036065,-0.29131184050236,"Specificity: 30",0.6875,0.92,-1.65961395939501,0.193505232986399,10.1630434782609,5.22938697372898,0.401991645707776,0.514549306505953,-1.98200258545911,-0.830335999036065,"FN: 64","(-Inf,-0.8]"
"RBP4","RBP4",-0.36660470700363,61.6596607147569,1.09,"<=",-1.02024543079282,"maximize_metric",0.17875,0.543859649122807,0.21875,0.96,0.4675,"COVID19","HC",0.56140350877193,"class","x",NA,25,7,24,1,0.723578513445714,-1.47900375922416,"Neither: 73",0.21875,0.96,-3.47142663409291,0.0644746976615691,28.1979166666666,17.8785722490262,0.495342784882514,0.634038764649618,-1.49414991957605,0.723578513445714,"FN: 64","(-0.8,0.8]"
"AMBP","AMBP",0.580652223484086,76.5945045187488,1.03,">=",-0.293100420293034,"maximize_metric",0.42125,0.719298245614035,0.78125,0.64,0.6275,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,16,9,0.484514742294671,0.199427024696894,"Neither: 73",0.78125,0.64,-0.619402295408374,0.535349702651074,4.37673611111111,4.01156751413507,0.716067188163737,0.916566000849584,-0.34064510412188,0.484514742294671,"Neither: 60","(-0.8,0.8]"
"ORM1","ORM1",0.737744428082814,72.6205067013935,0.66,">=",-0.969582951360166,"maximize_metric",0.1375,0.614035087719298,0.9375,0.2,0.5375,"COVID19","HC",0.56140350877193,"class","x",NA,2,30,5,20,-0.989711846470093,1.54489939129653,"Specificity: 30",0.9375,0.2,2.00937205879432,0.868311395300502,7.525,10.9356157443165,1.13534216614581,1.45323797266664,1.85048419065559,-0.989711846470093,"FP: 7","(-Inf,-0.8]"
"PPBP","PPBP",1.84220769545778,67.0235611171737,0.59,">=",-0.0624247805398924,"maximize_metric",0.64375,0.824561403508772,0.84375,0.8,0.7875,"COVID19","HC",0.56140350877193,"class","x",NA,5,27,20,5,-1.26861957947964,0.0532445145188123,"Specificity: 30",0.84375,0.8,-0.634935960983084,0.40260705180522,4.7125,3.82570426198782,0.634234791443604,0.811820533047812,-0.768300869744513,-1.26861957947964,"Neither: 60","(-Inf,-0.8]"
"PF4","PF4",0.348941218495087,33.5642431065139,1.04,"<=",-0.198399819573216,"maximize_metric",0.345,0.666666666666667,0.625,0.72,0.585,"COVID19","HC",0.56140350877193,"class","x",NA,12,20,18,7,0.524358704153178,-0.141499562273699,"Neither: 73",0.625,0.72,-1.00852039855225,0.429084069005833,5.04761904761905,4.10527596673462,0.635397960653207,0.813309389636105,-0.762222152282738,0.524358704153178,"Neither: 60","(-0.8,0.8]"
"HPX","HPX",0.654659995365083,51.9743120348727,0.75,">=",0.936111532481486,"maximize_metric",0.17,0.543859649122807,0.25,0.92,0.54625,"COVID19","HC",0.56140350877193,"class","x",NA,24,8,23,2,-0.631116189743529,-1.30291275218084,"Neither: 73",0.25,0.92,-1.79006947205738,0.145942675439813,10.7336956521739,6.60260603918517,0.480569426902718,0.615128866435478,-1.57135542706319,-0.631116189743529,"FN: 64","(-0.8,0.8]"
"VTN","VTN",1.06291207444329,42.6019690315252,0.86,"<=",-0.179844853606334,"maximize_metric",0.5275,0.754385964912281,0.6875,0.84,0.73,"COVID19","HC",0.56140350877193,"class","x",NA,10,22,21,4,-0.19283260929995,-0.200340062296633,"Neither: 73",0.6875,0.84,-1.3772571974785,0.301321894848228,6.73214285714286,4.48574331704635,0.52056039819835,0.666317309693888,-1.36236277705055,-0.19283260929995,"FN: 64","(-0.8,0.8]"
"APOB","APOB",0.787178161139517,104.306714702684,0.5,"<=",-1.04675687260674,"maximize_metric",0.21875,0.56140350877193,0.21875,1,0.54625,"COVID19","HC",0.56140350877193,"class","x",NA,25,7,25,0,-1.62721523620621,-1.51982575374441,"Specificity: 30",0.21875,0.9999,-4.60502017848765,0.000307155953087149,5001.50015001555,1629.33802994951,0.254507707231419,0.325769865256217,-2.75275303581992,-1.62721523620621,"FN: 64","(-Inf,-0.8]"
"HRG","HRG",2.78005210031053,33.9433273385777,1.52,"<=",-0.187447129048899,"maximize_metric",0.66125,0.824561403508772,0.78125,0.88,0.858125,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,22,3,2.43686887336152,-0.119026706421641,"Sensitivity: 28",0.78125,0.88,-3.16144055669939,0.200287696236767,13.2121212121212,8.18929909634881,0.484243961760878,0.619832271053924,-1.55215232314522,2.43686887336152,"FN: 64","(0.8, Inf]"
"SERPIND1","SERPIND1",-0.484547642361258,52.6815135202356,1.01,"<=",-0.157724357603645,"maximize_metric",0.14,0.56140350877193,0.5,0.64,0.48875,"COVID19","HC",0.56140350877193,"class","x",NA,16,16,16,9,0.404826818577657,-0.246860077931526,"Neither: 73",0.5,0.64,-0.590043528405166,0.496305934674686,4.35243055555556,4.00051389117455,0.718081871172137,0.919144795100335,-0.330116379081715,0.404826818577657,"Neither: 60","(-0.8,0.8]"
"IGKV4-1","IGKV4-1",1.18425127570655,90.5655942594868,0.77,"<=",0.294226541142697,"maximize_metric",0.2525,0.649122807017544,0.8125,0.44,0.59625,"COVID19","HC",0.56140350877193,"class","x",NA,6,26,11,14,-0.551428266026515,0.613341187291586,"Neither: 73",0.8125,0.44,0.563345837701126,0.701194834845938,4.17045454545455,5.2145203079232,0.976834526348012,1.25034819372546,1.02212392294163,-0.551428266026515,"FP: 7","(-0.8,0.8]"
"C8G","C8G",1.42675311402344,74.0210712501692,1.08,">=",0.0666710676010388,"maximize_metric",0.59,0.789473684210526,0.75,0.84,0.74,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,21,4,0.683734551587207,-0.113328685307003,"Neither: 73",0.75,0.84,-1.81878286467498,0.288509203922683,7.84523809523809,5.03644103678312,0.501542402183449,0.641974274794814,-1.46175074529223,0.683734551587207,"FN: 64","(-0.8,0.8]"
"SERPINA6","SERPINA6",0.728817378266624,34.6033336313125,1.29,"<=",-0.112871918022921,"maximize_metric",0.35,0.684210526315789,0.75,0.6,0.6325,"COVID19","HC",0.56140350877193,"class","x",NA,8,24,15,10,1.52045775061586,0.22314355131421,"Sensitivity: 28",0.75,0.6,-0.819328851243807,0.567648828100074,4.40833333333333,3.91471536783867,0.693770445623584,0.888026170398187,-0.45716778809643,1.52045775061586,"Neither: 60","(0.8, Inf]"
"C7","C7",0.797394032255343,144.5138734526,0.66,">=",0.123044549518628,"maximize_metric",0.385,0.684210526315789,0.625,0.76,0.65125,"COVID19","HC",0.56140350877193,"class","x",NA,12,20,19,6,-0.989711846470093,-0.195566783543975,"Specificity: 30",0.625,0.76,-0.574151421482137,0.407806262447765,4.51315789473684,3.88118855832925,0.671852975658306,0.859971808842632,-0.571708395168806,-0.989711846470093,"Neither: 60","(-Inf,-0.8]"
"C6","C6",1.7069176056051,60.925904797347,0.81,"<=",0.063559536427755,"maximize_metric",0.50125,0.754385964912281,0.78125,0.72,0.705,"COVID19","HC",0.56140350877193,"class","x",NA,7,25,18,7,-0.392052418592486,0.0816439890405102,"Neither: 73",0.78125,0.72,-0.640182357711716,0.462504568237559,4.54563492063492,3.96530635797729,0.681509986230273,0.87233278237475,-0.521240898000118,-0.392052418592486,"Neither: 60","(-0.8,0.8]"
